FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ABBV,X_AbbVie,,144.8,52131.60111010566,15740.714481976474,7548655.8407433
Equities,MAS,X_Masco,,52.36,116974.85568765482,-143519.9906382358,6124803.443805606
Equities,FOX,X_Fox Corporation (Class B),,31.46,148185.09383689007,-45510.44716079333,4661903.052108562
Equities,CSX,X_CSX,,30.7,56440.68865176221,-396.7022761949037,1732729.1416091
Equities,MKC,X_McCormick & Company,,74.44,41845.51196972033,-31273.07900921789,3114979.9110259814
Equities,QRVO,X_Qorvo,,108.66,60326.296900531815,-13713.289309561766,6555055.421211787
Equities,HST,X_Host Hotels & Resorts,,18.54,4118.398035502781,421.4981032126126,76355.09957822155
Equities,CDAY,X_Ceridian,,72.28,12441.87115476005,-14999.710848668059,899298.4470660564
Equities,SEE,X_Sealed Air,,54.26,103300.46786284409,-20726.13322837984,5605083.38623792
Equities,MNST,X_Monster Beverage,,52.04,89080.63375582079,1524.5254543929375,4635756.180652914
Equities,LNC,X_Lincoln Financial,,34.06,148896.15519344073,12868.477012601747,5071403.045888592
Equities,LOW,X_Lowe's,,206.24,115825.7656765464,-306302.71184751944,23887905.91313093
Equities,WAB,X_Wabtec,,103.3,8149.293527056213,164.2736438294291,841822.0213449068
Equities,EXPE,X_Expedia Group,,114.3,69315.01636512097,-142135.19064936304,7922706.370533327
Equities,SHW,X_Sherwin-Williams,,234.8,94201.02878780958,-9598.100388583855,22118401.559377693
Equities,GPC,X_Genuine Parts Company,,165.82,148659.49589562492,-166940.35092781705,24650717.60941252
Equities,HWM,X_Howmet Aerospace,,40.58,80304.22146596723,-6926.23910143972,3258745.30708895
Equities,VRSN,X_Verisign,,218.05,70152.94609170196,80218.21513296932,15296849.895295613
Equities,TGT,X_Target Corporation,,168.47,97105.9481477884,191369.01809662313,16359439.084457912
Equities,HON,X_Honeywell,,205.18,50791.04769062695,1192.263436094872,10421307.165162837
Equities,DHI,X_D.R. Horton,,98.02,150729.83910529438,-247156.3578597971,14774538.829100953
Equities,LHX,X_L3Harris,,212.26,126259.97970117618,1657.574723459234,26799943.291371655
Equities,SJM,X_J.M. Smucker Company (The),,149.66,37271.54349608505,-5225.774717139944,5578059.199624088
Equities,CMS,X_CMS Energy,,61.68,95794.54504513243,1268.9519864050767,5908607.538383768
Equities,ADI,X_Analog Devices,,169.86,150692.53701845746,-140526.75871665444,25596634.337955184
Equities,CAH,X_Cardinal Health,,76.33,37041.6429442936,-2629.399852196821,2827388.6059379303
Equities,KO,X_Coca-Cola Company (The),,60.39,15222.656599206946,-7101.017178021498,919296.2320261075
Equities,OMC,X_Omnicom Group,,84.69,70264.13004347721,-11210.360557590477,5950669.173382085
Government Bond,ES0000012B39,X_BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.06,25495.937636025043,-46.18738333197154,2755091.0209488664
Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.53,89725.83751489218,-1821.0702874947003,9379041.79543168
Government Bond,SG7U32949426,X_SINGAPORE GOVERNMENT 2.875% 09/01/2030 ,B61HV19,109.08,16766.807466300976,156.08029517290478,1828923.3584241103
Government Bond,GB00B0CNHZ09,X_UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,B0CNHZ0,451.26,4036.014718157549,354.99152166594854,1821292.0017157756
Government Bond,IT0004513641,X_BUONI POLIENNALI DEL TES 5% 03/01/2025 144A,B66W7L1,115.34,35183.30581132298,23.302576704058357,4058042.4922779924
Government Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.6,1422.116265012055,-21.84602669620152,548368.0317886485
Government Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.11,2448.593626053892,-63.45280256762658,350418.2338245725
Government Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,BWBXZW8,121.38,7108.756705696476,71.08756705698082,862860.8889374383
Government Bond,NL0010721999,X_NETHERLANDS GOVERNMENT 2.75 % 01/15/2047 144A ,BJZ2W85,162.28,1174.7709898145454,-19.078146106225343,190641.83622710442
Government Bond,SE0000556599,X_SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.43,8063.581598260608,-299.38226252206016,1551675.0069532888
Government Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.5,13343.83512715543,183.53475220138102,2034934.856891203
Government Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.45,2493.604043937977,-53.253238904439,305341.81518020533
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,124.25,6062.523968479657,39.517669135400574,753268.6030835974
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,209.81,2029.1963464461114,-303.8268499406032,425745.68544785865
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,101.46,41667.49674675045,124.59419170663662,4227584.2199253
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,97.86,5269331.933401026,-20506.92293583903,515656823.0026244
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.8,6135.732301810259,294.1359289739871,771875.1235677305
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.98,6842.373878749056,48.58469660714425,923583.6261535474
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,106.74,3812.2352136398454,-99.30870802458958,406917.9867039171
Government Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,325.88,3568.755195675322,96.05860859657967,1162985.9431666739
Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,2210799,206.42,1512.9571979755647,-115.87324782778157,312304.62480611604
Government Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,7040582,153.44,13816.903950803073,-698.1232025873612,2120065.7422112236
Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A ,B1N0ZF3,157.35,2676.4385313185785,136.42442738175953,421137.6029029783
Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,BDSTKV0,155.41,2034.8322495086707,69.41454962350416,316233.2798961425
CASH,USDCURR,X_CASH,,,,,69442314.11826497
