FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.82,5052.151637622374,10.556580293711196,711443.9936099828
Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.64,3544.1315820230448,-36.1575466485793,742991.744855311
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.83,95938.83921946329,-662.8293835293359,10057268.515376337
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.68,6021.403738788493,0.0,973540.5564873236
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,US912810FQ68,232.27,1548.8796401686589,-50.32718830812279,359758.2740219744
Government Bond,GB00B3MYD345,UNITED KINGDOM I/L GILT 0.625% 11/22/2042 REGS,GB00B3MYD345,273.11,4141.900968246064,19.95274990362727,1131194.5734376826
Government Bond,MX0MG00000H9,MEX BONOS DESARR FIX RT 8.5 % 05/31/2029 ,MX0MG00000H9,106.13,3653359.7621779074,7610.425280896277,387731071.5599413
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.74,5100.911877881644,-165.6324748249733,916837.9009304467
Government Bond,JP1103571L10,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2029 ,JP1103571L10,100.97,6236827.591944054,-7212.492140574759,629732481.9585911
Government Bond,GB00BL68HJ26,UNITED KINGDOM GILT 0.125% 01/30/2026 REGS,GB00BL68HJ26,97.57,21887.685502471275,-148.26496928049653,2135581.4744761223
Government Bond,CA135087YK42,CANADIAN GOVERNMENT RRB 2.0% 12/01/2041,CA135087YK42,187.0,2379.8448854279186,-48.07185919159074,445030.99357502075
Government Bond,ES00000128E2,BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,ES00000128E2,150.74,2322.863963246739,119.2304142454995,350148.51381981344
Government Bond,CND100045210,CHINA GOVERNMENT BOND 3.0% 03/11/2026,CND100045210,101.86,34709.09829898885,-227.09754855218986,3535468.7527350043
Government Bond,CA135087VS05,CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,207.1,1688.7411099365086,-27.227237982710292,349738.2838678509
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,136.32,6413.027764966812,217.78998497447105,874223.9449202758
Government Bond,BE0000304130,BELGIUM KINGDOM 5% 3/28/2035 144A,BE0000304130,160.71,4309.469595051191,173.63673515861478,692574.858620677
Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.36,4494.105564995168,19.31410270670504,585851.6014527702
Government Bond,CA135087WV25,CANADIAN GOVERNMENT RRB 4.0% 12/01/2031,CA135087WV25,230.75,1656.5029895708615,23.124403787161178,382238.0648434763
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,ES0000012B39,108.39,28921.808241319417,905.4403401760453,3134834.7952766116
CASH,USDCURR,CASH,,,,,123751789.72836037
