FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TRV,Travelers Companies (The),,172.61,1169.2655183415286,141.493566714195,201826.92112093128
Equities,VRTX,Vertex Pharmaceuticals,,352.34,7037.196814112866,-579.2234417693417,2479485.9254845274
Equities,MAR,Marriott International,,201.3,33.26279370538154,-43.40847230382448,6695.8003728933045
Equities,SNA,Snap-on,,270.79,8998.882248623468,-7182.666581226204,2436807.324104749
Equities,CSGP,CoStar Group,,83.97,5266.285413979202,-2868.69975551157,442209.98621183354
Equities,AON,Aon,,318.5,4531.348133390423,18335.700396929093,1443234.3804848497
Equities,ABBV,AbbVie,,149.58,562.8381922227288,-470.4742127704481,84189.33679267578
Equities,WHR,Whirlpool Corporation,,142.4,6819.817151806762,283.67473342293425,971141.962417283
Equities,DVA,DaVita Inc.,,101.99,777.6938574204006,256.2985788667313,79316.99651830665
Equities,BMY,Bristol Myers Squibb,,62.19,3918.3492007194213,125.25870395742488,243682.1367927408
Equities,VTRS,Viatris,,10.42,4131.710870236222,280.1735512540753,43052.427267861436
Equities,WM,Waste Management,,163.79,7242.30530925164,-4435.465695387488,1186217.186602326
Equities,ENPH,Enphase,,151.83,5607.93326768779,1239.6067180693658,851452.5080330373
Equities,PHM,PulteGroup,,84.39,3357.870468635865,-77.28301446090362,283370.68884818064
Equities,MSCI,MSCI,,546.7,4607.4958427634465,-1771.7669923738274,2518917.9772387766
Equities,GNRC,Generac,,153.7,5807.727218719502,803.0654580801206,892647.6735171874
Equities,TFX,Teleflex,,250.79,9456.163393587834,19410.265675391776,2371511.217477893
Equities,NVDA,Nvidia,,467.29,1344.069594482196,378.77068471280904,628070.2808055853
Equities,SO,Southern Company,,71.6,3578.132818643385,109.3298799634747,256194.30981486634
Equities,TDG,TransDigm Group,,899.72,7670.298873687921,-534.2104049413917,6901121.302634496
Equities,MCHP,Microchip Technology,,93.46,1740.1034980096256,-470.4987287788754,162630.0729239796
Equities,BALL,Ball Corporation,,58.69,8632.142507102895,-332.33835198791076,506620.4437418689
Equities,NI,NiSource,,27.84,6814.370978124293,183.25485941877207,189712.08803098032
Equities,AVB,AvalonBay Communities,,188.65,2365.8639180163473,201.35310335241027,446320.2281337839
Equities,MPC,Marathon Petroleum,,132.35,3827.491886294651,-10635.840811344095,506568.55115109705
Equities,FIS,FIS,,60.38,8789.406942320564,9141.776683093876,530704.3911773156
Equities,TEL,TE Connectivity,,142.84,1724.429706318022,-164.37045784602367,246317.53925046627
Equities,CAT,Caterpillar Inc.,,265.17,9506.143143369922,9967.757533956825,2520743.977327402
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.2,12523.208770860901,396.13586106920513,1555382.529340924
Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,ES0000012411,153.6,15718.323277494084,14.68488435704148,2414334.455423091
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,IT0005024234,120.57,20862.091693247523,140.68642605027745,2515342.395454854
Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.31,5934.050708130277,421.0467514897358,980957.922561016
Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,GB00BGDYHF49,187.42,4362.797519728123,-104.6235966259964,817675.5111474447
Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,FR0013327491,132.42,4297.42641543573,12.082331522459715,569065.2059319993
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,ES00000127G9,109.31,21221.05707177138,78.96802893049792,2319673.74851533
Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,CA135087B949,158.88,2907.5966599842136,64.98811465980198,461958.95733829186
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.21,1724.65303058086,-7.228714595935458,217668.45898961034
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.99,6745.985488156753,-7.245585886422133,917386.5665344369
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.38,5051.032715888038,17.71334655767969,613094.3510544901
Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,IT0004545890,185.12,6608.910620424249,-49.046686929419664,1223441.534052937
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,AT0000A1K9C8,105.38,15907.905783915317,-46.06908932671496,1676375.111508996
Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,US912810PV44,158.42,5271.237283137818,96.41197190981424,835069.410394693
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.7,10110.078471802273,657.0111995908445,1483148.5118133933
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.75,44183.68391500164,1520.3084118422319,4318955.10269141
Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030 ,US912828Z377,119.37,16261.09275793544,274.1995022568812,1941086.6425147534
Government Bond,CND100047QT4,CHINA GOVERNMENT BOND 3.0% 05/27/2031,CND100047QT4,101.66,18671.026223504214,-38.30447647911305,1898096.5258814383
CASH,USDCURR,CASH,,,,,4011549.355604993
