FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,DHI,X_D.R. Horton,,76.13,149977.29658993753,-13218.925732989188,11417771.589391943
Equities,LHX,X_L3Harris,,242.3,125105.00803322213,757005.2379665084,30312943.446449723
Equities,SJM,X_J.M. Smucker Company (The),,146.56,38563.39266940327,-25244.917314627786,5651850.829627743
Equities,CMS,X_CMS Energy,,55.24,93150.8950734552,-2062.9911386123413,5145655.443857666
Equities,ADI,X_Analog Devices,,140.66,147960.04307232224,79047.14629891238,20812059.658552844
Equities,CAH,X_Cardinal Health,,74.52,37129.55823609176,5138.465648744872,2766894.679753558
Equities,KO,X_Coca-Cola Company (The),,58.53,15491.974570560478,3540.6026406392016,906745.2716149049
Equities,OMC,X_Omnicom Group,,71.0,70772.5837997395,-4269.270272616178,5024853.449781504
Government Bond,ES0000012B39,X_BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.18,24424.089120658035,971.9431970729994,2642197.9610727862
Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.56,91376.46280010915,-778.6645367217623,9554322.950379413
Government Bond,SG7U32949426,X_SINGAPORE GOVERNMENT 2.875% 09/01/2030 ,B61HV19,108.91,17165.454107651673,-74.49286815070509,1869489.6068643436
Government Bond,GB00B0CNHZ09,X_UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,B0CNHZ0,452.36,4067.759991724809,-1195.6857289108589,1840091.9098566347
Government Bond,IT0004513641,X_BUONI POLIENNALI DEL TES 5% 03/01/2025 144A,B66W7L1,115.56,35405.57654296166,1943.4348971181532,4091468.4253046494
Government Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,384.45,1449.368853647151,3.2307504269030485,557209.8557846472
Government Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,142.8,2580.9907007652546,4.852051885727853,368565.47206927836
Government Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,BWBXZW8,121.6,6966.581571582547,201.00622409210945,847136.3191044377
Government Bond,NL0010721999,X_NETHERLANDS GOVERNMENT 2.75 % 01/15/2047 144A ,BJZ2W85,162.56,1223.9855073638798,-17.32736070196624,198971.0840770723
Government Bond,SE0000556599,X_SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.72,8156.521696241376,782.9997635193928,1571924.861299638
Government Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.57,13101.000403848057,426.03406843229897,1998819.6316150979
Government Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.53,2532.88514453042,-32.13343197198618,310354.4167593123
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,124.45,5827.0116460744985,-18.416001150478742,725171.5993539713
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,209.78,2109.0629789287814,9.071014394242727,442439.2317196798
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,101.74,41886.37843488369,-562.5680311348001,4261520.141965067
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,97.89,5029700.4743755,76344.1250869865,492357379.43661773
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.76,6058.572088617284,233.63394785408138,761926.0258645096
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,135.04,7043.558531845506,-129.51262043084444,951162.1441404171
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,106.85,3820.72313740263,77.87670052356013,408244.267231471
Government Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,326.34,3550.9665644537317,-125.07186611899662,1158822.4286438308
Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,2210799,206.46,1542.347021880621,-7.788303334839791,318432.966137473
Government Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,7040582,153.58,13913.001881523602,-115.31751686464656,2136758.828964395
Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A ,B1N0ZF3,157.37,2597.1623526209005,16.81615911769309,408715.43943195115
Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,BDSTKV0,155.75,1994.398523329123,-81.26581419337535,310627.5700085109
CASH,USDCURR,X_CASH,,,,,85103632.38875502
