FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,CHTR,SEC-Charter Communications,,367.62,30071.333003210013,-137833.11231388446,11054823.438640065
Equities,ATO,SEC-Atmos Energy,,103.88,42874.63032951232,-6433.748637810451,4453816.59862974
Equities,AMT,SEC-American Tower,,202.49,38231.585433079184,16333.826888817968,7741513.734344204
Equities,REG,SEC-Regency Centers,,58.62,4542.500149508749,1539.5577125210789,266281.35876420286
Equities,PHM,SEC-PulteGroup,,39.65,9027.443377701213,2199.1240577299104,357938.12992585305
Equities,WMT,SEC-Walmart,,140.18,75779.20278451651,35606.486197994185,10622728.646333525
Equities,SPG,SEC-Simon Property Group,,104.02,26046.24559428412,-35263.363009772926,2709330.466717434
Equities,RJF,SEC-Raymond James,,116.67,86720.02408766281,-21637.69718811396,10117625.21030762
Equities,RTX,SEC-RTX Corporation,,92.53,45257.127141248326,48747.59468832301,4187641.9743797076
Equities,META,SEC-Meta Platforms,,93.16,85273.726574212,-523114.712921259,7944100.367653591
Equities,AJG,SEC-Arthur J. Gallagher & Co.,,185.54,2435.3772331953464,-1037.4035515996868,451859.89184706454
Equities,NEM,SEC-Newmont,,41.02,67741.43867782356,-3233.008243411628,2778753.8145643226
Equities,LYV,SEC-Live Nation Entertainment,,79.61,87026.30485072974,-23555.080116000623,6928164.129166594
Equities,AOS,SEC-A. O. Smith,,53.82,13926.196888107224,-13483.479241713838,749507.9165179308
Equities,ABC,SEC-AmerisourceBergen,,155.4,89458.20468659556,-162311.16562729125,13901805.008296952
Equities,PFE,SEC-Pfizer,,44.75,68751.11298347657,42275.33387508812,3076612.306010577
Equities,TRV,SEC-Travelers Companies (The),,181.55,64683.6672777695,-80175.84410258934,11743319.794279054
Equities,LH,SEC-LabCorp,,187.94,78124.94710378701,-3969.4730337039214,14682802.558685731
Equities,PNW,SEC-Pinnacle West,,65.02,66170.73427715266,5873.863685706015,4302421.142700465
Equities,KMI,SEC-Kinder Morgan,,17.28,296.9277633530269,71.16073948989535,5130.911750740304
Equities,PRU,SEC-Prudential Financial,,99.82,46844.07938116579,58250.17644700236,4675976.00382797
Equities,LIN,SEC-Linde plc,,294.15,71861.31514154219,-83645.35283636184,21138005.848884635
Equities,ALGN,SEC-Align Technology,,194.3,35732.38596786177,-83870.268497432,6942802.593555542
Equities,WHR,SEC-Whirlpool Corporation,,131.36,2466.0742578973654,-1340.8124641134248,323943.51451739797
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.18,3178.1746564888545,70.87307256753172,381953.03021683055
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.53,2948.6380725850913,97.07356005086426,387834.36568711704
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,213.42,1512.8129480542757,49.503707871596546,322864.5393737435
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.75,2135.252794515118,-102.7464902689855,332565.6227457296
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.04,4634.222399688879,-11.091792340208961,959469.4056315854
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.19,3090.5094888188423,42.53414302389895,646503.6799660136
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.11,3337.860695235101,-128.30692746229855,604519.9505140292
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.37,1752.3328406166809,-12.964585551810003,221442.30106872998
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,123.41,10505.252727020408,143.4267192697227,1296453.2390415885
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,452.36,3002.1847695131833,320.09732305180927,1358068.3023369836
Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,164.94,5586.6190941083705,21.821034549451205,921456.9533822347
Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.66,4168.616661559181,-394.2246279412927,586357.6196149144
Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.75,5299.258816573834,93.22196925183663,825359.5606813747
Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.73,7240.547374828382,-178.1496585214524,1062405.5163085684
Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.46,1719.296109939641,5.190494150458341,354965.87485813827
Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,GB00BD9MZZ71,326.34,2977.4111013221855,65.49691155946681,971648.3388054819
Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,FR0013519253,113.99,1840.3453699564689,53.9663900732765,209780.96872133788
Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A ,NL0009446418,170.85,9264.069084324005,-561.6833824391676,1582766.2030567562
Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.66,42579.76074048169,-364.00028610473714,4158339.4339154414
Government Bond,AU0000XCLWV6,SEC-AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,AU0000XCLWV6,161.37,2504.6040904928805,98.04321983954296,404167.96208283614
Government Bond,DK0009923807,SEC-KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.56,95118.20545069726,962.1868228245183,9945559.561924906
Government Bond,US912810QF84,SEC-TSY INFL IX N/B 2.125% 02/15/2040,US912810QF84,195.71,4727.870065763727,-167.35521958947885,925291.4505706191
Government Bond,BE0000331406,SEC-BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BE0000331406,163.94,13837.807884220128,-176.13128832385004,2268570.224539048
Government Bond,JP1400131L54,SEC-JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,JP1400131L54,92.64,1240086.8116632164,-6479.372286076433,114881642.23248038
CASH,USDCURR,SEC-CASH,,,,,22283137.798267648
