FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.73,12957.392778758927,269.6765446227255,1642090.386852119
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.58,13547.01669506838,-259.25168824842103,1701234.356566687
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.52,21013.688286001314,379.49248387119565,2532569.7122288784
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.05,3478.283550046201,152.43176030278187,727135.1761371584
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.34,30032.468740170953,-6.211166471765126,3133587.788349437
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.74,4809.514501132191,-91.09258118674832,575891.2663655685
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,196.19,7815.747110757744,241.81143749576447,1533371.4256595618
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,224.87,5647.50804742212,-417.21160134076115,1269955.1346238123
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.41,6059.258157975946,705.3248822093033,1420350.7048111416
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,135.88,7448.0749239473525,-247.94019673442114,1012044.4206659662
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.86,4186.800874034124,-223.0941514554487,920510.0401651425
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.6,1344.248250288821,-6.738622619312226,518342.1253113694
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.34,7208.662262114899,-184.4093499093779,1163045.5693696178
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,138.87,6163.884040442277,23.406368687012055,855978.576696219
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.24,2343.3637856328173,202.90270939597704,352066.9751534745
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,151.67,3892.6815123092747,187.20471093933003,590403.0049719476
CASH,USDCURR,FIN-CASH,,,,,129644992.36324719
