FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TFC,Truist,,29.85,148714.74193135477,-1990.2012872989505,4439135.046650941
Equities,SLB,Schlumberger,,49.12,182350.19650232358,-120435.77691099484,8957041.652194133
Equities,DAL,Delta Air Lines,,47.44,33487.5540205128,-52695.805709466425,1588649.562733127
Equities,HOLX,Hologic,,80.97,285313.0319203582,-19325.812582981813,23101796.194591403
Equities,SEDG,SolarEdge,,269.05,166544.88118740008,-193318.40427099942,44808900.28347
Equities,EXR,Extra Space Storage,,147.86,180790.48919954736,26070.90052564114,26731681.733045075
Equities,BR,Broadridge Financial Solutions,,165.63,104251.11039818359,-243920.09853467875,17267111.415251147
Equities,ODFL,Old Dominion,,369.75,107813.38271473059,-1590487.390585989,39863998.258771636
Equities,XYL,Xylem Inc.,,112.62,58638.66503158443,10638.965530463644,6603886.4558570385
Equities,PEP,PepsiCo,,185.22,30146.394081823022,-16814.457016536988,5583715.11183526
Equities,CSCO,Cisco,,51.35,134149.70248783744,-823.9495359036507,6888587.222750452
Equities,FOXA,Fox Corporation (Class A),,34.0,167482.07697217277,69812.85754692175,5694390.617053874
Equities,BBY,Best Buy,,81.95,127287.30683326218,63539.84875069029,10431194.794985836
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.22,28028.92000503345,2011.5660962639756,2921174.042924586
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.45,7229.5753505758685,-261.21377455204197,885261.5016780151
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.41,3711.467517182756,214.3023085235276,461743.67381270666
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.72,1784.670594737071,-194.0755949237787,413543.8702124741
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,310.91,3593.053285115276,-123.5813188451848,1117116.1968751906
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.13,2468.398681541549,62.20796677253497,397733.07955678983
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,212.52,1477.9110249818468,-59.110396991396705,314085.6510291421
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.4,4552.475864098464,586.2889553516127,998813.204583203
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.24,7325.855067238706,-521.0353499242103,1716008.2909499947
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,163.7,11542.011916559166,1037.0610687665112,1889427.3507407354
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.57,21077.95749934398,701.892170096785,2541369.3356959033
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.54,2652.8897532075907,70.63793112932387,325085.1103580582
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,154.73,6556.521283474359,153.92109542975084,1014490.5381919874
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.04,12239.002934403,41.0684072629813,1346779.8829017063
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.05,6034231.716306926,447.77617366445503,591656419.7838941
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,179.22,3988.092973646593,-129.99992618574507,714746.0227369424
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.18,34715.61756128901,220.006892856894,4067976.065831846
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.27,4653.586446581346,-66.43255705039357,615529.8792893146
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,149.28,4933.104985782406,-136.7709202219171,736413.9122775976
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.27,28218.59846688272,80.69612025831208,3083446.2544762744
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.86,5105777.5705192005,35643.71079913676,514968725.76256657
CASH,USDCURR,CASH,,,,,199776070.0067006
