FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,LEN,Lennar,,126.83,116339.31597916194,2337.5660729017764,14755315.445637109
Equities,ATVI,Activision Blizzard,,91.77,286101.94909993454,450662.535877642,26255575.868900992
Equities,AZO,AutoZone,,2481.72,101084.3463791499,-66330.63427918754,250863044.09606385
Equities,VRSK,Verisk,,228.94,227531.91580360048,-186548.318028424,52091156.80407629
Equities,CSGP,CoStar Group,,83.97,332807.36842595646,-83958.06765194138,27945834.726727564
Equities,JKHY,Jack Henry & Associates,,167.57,82617.07310362536,-887.1190987464552,13844142.9399745
Equities,CI,Cigna,,295.1,53463.78349483508,-91885.1967379421,15777162.509325834
Equities,CMA,Comerica,,53.96,86596.42556413783,-143261.03720148216,4672743.123440878
Equities,TTWO,Take-Two Interactive,,152.94,351554.28232152434,-291538.5492978463,53766711.93825393
Equities,NEM,Newmont,,42.92,82154.79031619307,-420.85007353381906,3526083.600371007
Equities,EXC,Exelon,,41.49,24823.389813778635,-4920.829347172268,1029922.4433736756
Equities,WEC,WEC Energy Group,,89.06,49583.96618374624,-194.48008564564026,4415948.02832444
Equities,LNT,Alliant Energy,,53.74,283450.1346153512,82736.17705669784,15232610.234228974
Equities,BSX,Boston Scientific,,51.85,3631.4626178667977,1043.0897115325567,188291.33673639345
Equities,HPQ,HP Inc.,,32.83,165611.99323079086,-55550.083712984444,5437041.737766864
Equities,UDR,"UDR, Inc.",,40.88,45404.81865388103,3301.5591632662763,1856148.9865706568
Equities,OXY,Occidental Petroleum,,63.13,147166.4630704317,47929.01917170671,9290618.813636353
Equities,ILMN,Illumina,,192.15,327966.6262196432,74804.45775749513,63018787.22810445
Equities,MHK,Mohawk Industries,,106.34,1218.0976295968062,361.08066584597725,129532.50193132437
Equities,TROW,T. Rowe Price,,123.26,3618.416748767586,-3116.0058343468336,446006.04845309263
Equities,AMD,AMD,,114.4,252889.5822750255,5370.271617148601,28930568.212262917
Equities,ULTA,Ulta Beauty,,444.8,349370.7903785858,-313957.53711860033,155400127.56039497
Equities,XOM,ExxonMobil,,106.37,357732.22611050674,543.481243065943,38051976.8913746
Equities,ABC,AmerisourceBergen,,186.41,160822.95132053748,-191285.05566719873,29979006.355661392
Equities,NI,NiSource,,27.84,332916.0840017832,2715.956674321351,9268383.778609645
Equities,T,AT&T,,14.52,328350.029817059,-107547.48736205132,4767642.432943696
Equities,CEG,Constellation Energy,,96.39,142997.94550798065,-18307.92040037955,13783571.967514254
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.38,5679.836871222662,14.412636104601875,689418.5994290067
Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.42,5307.786474146543,-41.139614379887526,745319.3766996575
Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.31,3443.790065007846,11.798778380064581,720819.6985067922
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.62,95595.99643487914,-271.41720446245535,10001253.147017056
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.23,6066.983104241679,141.35762664198063,978179.6858968858
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,US912810FQ68,231.82,1511.7916487848365,-10.335997598772641,350463.5400213008
Government Bond,GB00B3MYD345,UNITED KINGDOM I/L GILT 0.625% 11/22/2042 REGS,GB00B3MYD345,273.02,4359.33478129861,-179.95845586172155,1190185.5819901465
Government Bond,MX0MG00000H9,MEX BONOS DESARR FIX RT 8.5 % 05/31/2029 ,MX0MG00000H9,105.89,3640557.1775932284,-213.376409744522,385498599.535347
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.34,5057.27096846085,29.53373172430568,906970.9754837689
Government Bond,JP1103571L10,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2029 ,JP1103571L10,100.95,5950762.502823951,-66342.75471081022,600729474.6600778
Government Bond,GB00BL68HJ26,UNITED KINGDOM GILT 0.125% 01/30/2026 REGS,GB00BL68HJ26,97.47,21558.94819230629,1899.3464454194582,2101350.6803040938
Government Bond,CA135087YK42,CANADIAN GOVERNMENT RRB 2.0% 12/01/2041,CA135087YK42,187.04,2343.623075358408,217.64270381501797,438351.2600150366
Government Bond,ES00000128E2,BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,ES00000128E2,150.49,2303.9385006680914,18.594266983521834,346719.7049655411
Government Bond,CND100045210,CHINA GOVERNMENT BOND 3.0% 03/11/2026,CND100045210,101.81,35073.954720836955,50.6366155555571,3570879.3301284104
Government Bond,CA135087VS05,CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.81,1740.757838238914,-51.37295691252344,360006.12852618983
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.99,6640.819956658629,-9.356903058164189,903085.105906007
Government Bond,BE0000304130,BELGIUM KINGDOM 5% 3/28/2035 144A,BE0000304130,160.4,4484.355515354835,-26.03564828580884,719290.6246629156
Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.19,4566.533450145309,11.132434198993057,594516.9898744178
Government Bond,CA135087WV25,CANADIAN GOVERNMENT RRB 4.0% 12/01/2031,CA135087WV25,230.71,1689.6562566492337,-4.111005117718635,389820.5949715447
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,ES0000012B39,108.11,29100.04452875565,-177.79069671764975,3146005.8140037735
CASH,USDCURR,CASH,,,,,183468601.90730393
