FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,PTC,PTC,,114.89,25318.211205024796,10051.592233827549,2908809.2853452987
Equities,ROK,Rockwell Automation,,232.95,254237.037517124,158798.48104757903,59224517.88961403
Equities,LLY,Eli Lilly and Company,,298.04,56965.97521130579,-47609.96487776269,16978139.251977578
Equities,LYV,Live Nation Entertainment,,90.36,25318.211205024796,-2241.7827763354653,2287753.5644860407
Equities,AZO,AutoZone,,2119.21,269005.9940533885,1461803.7567584442,570080192.6578814
Equities,EW,Edwards Lifesciences,,90.1,224699.12444459507,-26932.435604779508,20245391.112458013
Equities,CAG,Conagra Brands,,33.11,135030.45976013225,9079.867893219805,4470858.522657978
Equities,CPB,Campbell Soup Company,,48.94,147689.56536264464,-1030.014547164125,7227927.328847828
Equities,ENPH,Enphase,,286.44,91778.51561821488,102467.80245741892,26289038.01368147
Equities,DRI,Darden Restaurants,,119.65,175117.6275014215,-135727.93013640036,20952824.130545083
Equities,IEX,IDEX Corporation,,198.89,302763.60899342154,31865.45366531824,60216654.19270161
Equities,ARE,Alexandria Real Estate Equities,,147.71,194106.2859051901,74118.28393071641,28671439.49105563
Equities,WAT,Waters Corporation,,298.6,137140.31069388433,227596.65928904945,40950096.773193866
Equities,LYB,LyondellBasell,,78.72,54856.124277553725,24054.91121452366,4318274.103129029
Equities,TFC,Truist,,44.21,148744.49082952068,-43624.164017062736,6575993.939573109
Equities,SLB,Schlumberger,,37.46,179337.32936892565,13771.144135687953,6717976.358159956
Equities,DAL,Delta Air Lines,,31.0,32702.68947315703,-5540.669060629783,1013783.3736678679
Equities,HOLX,Hologic,,67.56,285884.801523405,77174.58793974367,19314377.190921243
Equities,SEDG,SolarEdge,,275.97,166678.22376641323,-404995.0276310111,45998189.41281706
Equities,EXR,Extra Space Storage,,189.91,184611.9567033058,-59986.154698132195,35059656.6975248
Equities,BR,Broadridge Financial Solutions,,167.91,103382.69575385125,-58223.66760048064,17358988.444029164
Equities,ODFL,Old Dominion,,270.17,105492.54668760332,-83124.79876172874,28500921.33858979
Equities,XYL,Xylem Inc.,,90.28,59075.82614505786,21682.79981104789,5333365.584375824
Equities,PEP,PepsiCo,,167.75,29537.91307252893,6912.249531482162,4954984.917916728
Equities,CSCO,Cisco,,43.3,133975.5342932562,25530.698526757216,5801140.634897993
Equities,FOXA,Fox Corporation (Class A),,33.94,171952.8511007934,-3794.1716947041077,5836079.766360927
Equities,BBY,Best Buy,,67.45,126591.05602512398,13778.05316846666,8538566.728894614
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.59,27942.298878510068,265.97501184276365,2922485.039703368
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.67,7391.448063159052,4.1723963455166215,906708.933907721
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,125.07,3611.4308817580577,59.675837225163974,451681.66038148024
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.32,1833.0634703544279,-15.515063668329669,425857.30543274066
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,311.74,3678.015441821349,-33.196211939109105,1146584.5338333875
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.95,2399.998718076373,17.714203207433084,388679.79239246855
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,213.09,1511.0019680828616,20.509136393244024,321979.40937877697
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,220.1,4426.325584928016,130.64452014560078,974234.2612426563
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,235.0,7484.527040497248,-76.70777052304159,1758863.8545168533
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,164.26,11241.854403973086,24.553469736792085,1846587.004396619
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.96,21192.39644012063,-0.8045993771499256,2563432.273396991
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.95,2580.3810458200473,40.041926118305355,317257.8495835748
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,154.8,6467.272917216767,-0.5126642334821676,1001133.8475851556
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.45,12351.400680596429,-11.038089397919864,1364212.2051718757
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.11,5970348.982197414,37739.76971504561,585750938.6433883
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,180.04,3968.251715071237,73.36991170583175,714444.0387814254
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.84,34189.10533906737,-639.0482860653138,4028844.173155699
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.84,4724.932933882978,-0.9166569413738037,627660.0909370149
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,150.12,4870.7592671627235,-6.903199785395763,731198.3811864681
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.71,27826.248364937106,-149.90164702483654,3052817.70811725
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.87,5257184.483648271,15007.021937302368,530292198.8656011
CASH,USDCURR,CASH,,,,,144211739.0476133
