FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.33,5147.090049478065,4.490954050856689,923027.6585729015
Government Bond,JP1103571L10,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2029 ,JP1103571L10,101.05,5913634.906150916,18563.798336516476,597572807.2665501
Government Bond,GB00BL68HJ26,UNITED KINGDOM GILT 0.125% 01/30/2026 REGS,GB00BL68HJ26,97.58,21936.55185938769,-207.68201689474364,2140568.730439051
Government Bond,CA135087YK42,CANADIAN GOVERNMENT RRB 2.0% 12/01/2041,CA135087YK42,186.62,2399.035248378653,116.36556334250233,447707.9580524242
Government Bond,ES00000128E2,BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,ES00000128E2,150.39,2419.8569589623066,57.95922914712081,363922.28805834125
Government Bond,CND100045210,CHINA GOVERNMENT BOND 3.0% 03/11/2026,CND100045210,101.82,34821.62411133453,12.616530475109705,3545537.7670160816
Government Bond,CA135087VS05,CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.66,1763.5902635333694,17.124318970845394,364463.5638618061
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.99,6393.6686551913035,0.0,869475.0004194655
Government Bond,BE0000304130,BELGIUM KINGDOM 5% 3/28/2035 144A,BE0000304130,160.34,4263.885295022172,-66.14106609980149,683671.368203855
Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.0,4583.969792866639,16.56452558526351,595916.073072663
Government Bond,CA135087WV25,CANADIAN GOVERNMENT RRB 4.0% 12/01/2031,CA135087WV25,230.45,1629.1515442312045,-78.65612614343516,375437.9733680811
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,ES0000012B39,108.14,28826.748888020094,40.994346110334945,3117324.624750493
CASH,USDCURR,CASH,,,,,166813792.1393655
