FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,NEM,SEC-Newmont,,40.74,65432.147075386696,6596.454859756203,2665705.671851254
Equities,LYV,SEC-Live Nation Entertainment,,76.04,85706.69251930113,40841.575976317254,6517136.899167658
Equities,AOS,SEC-A. O. Smith,,47.45,13502.853740800667,-11028.433729312444,640710.4100009917
Equities,ABC,SEC-AmerisourceBergen,,133.77,87957.4079632734,-76353.03329901383,11766062.463247085
Equities,PFE,SEC-Pfizer,,42.06,71894.26048348313,14530.421653919046,3023872.5959353005
Equities,TRV,SEC-Travelers Companies (The),,150.78,64162.53731935163,22604.32970854526,9674427.37701184
Equities,LH,SEC-LabCorp,,173.5,78069.96825290468,-40833.577962459996,13545139.491878962
Equities,PNW,SEC-Pinnacle West,,61.62,66516.25567042948,-63871.32327954158,4098731.6744118645
Equities,KMI,SEC-Kinder Morgan,,15.62,305.5013464240986,45.23314509069961,4771.93103114442
Equities,PRU,SEC-Prudential Financial,,81.4,47476.54600925485,62080.52360996223,3864590.8451533453
Equities,LIN,SEC-Linde plc,,266.68,71252.32094542743,-23584.195824244285,19001568.94972659
Equities,ALGN,SEC-Align Technology,,207.11,37041.83590537046,140685.70528047075,7671734.634361277
Equities,WHR,SEC-Whirlpool Corporation,,128.1,2383.8158245161735,-1489.2853390588812,305366.8071205218
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.02,3266.7659971982553,246.91263991264762,392077.2549837346
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.65,2786.848805833657,-40.87760729090694,366888.645288001
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,212.66,1525.8402395994328,61.1683746689281,324485.1853532154
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.43,2071.0362380970005,-88.01015020496286,321901.1624874168
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.09,4678.589569049705,-386.709972944997,968889.1138545034
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.01,3137.769647734284,399.27211677270606,655825.2340729426
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.3,3472.9206188796275,152.99382996137336,629640.5082028765
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.21,1736.127108676921,-34.243416185755265,219116.6023861142
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,122.98,10571.962829006325,-31.343159028304104,1300139.9887111979
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,450.74,3041.7029575442707,217.94879459568503,1371017.1910835046
Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,164.97,5441.14553044523,44.2934432645984,897625.7781575496
Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.33,3929.6926446250527,-377.58093794810077,551453.7688202336
Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.01,5227.549609457034,-3.4306922829229,815550.0145713919
Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.46,7108.5846648124825,-262.9103222624479,1041123.3100084362
Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.27,1724.759787992755,-220.64446950624983,355766.2014692656
Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,GB00BD9MZZ71,325.45,2992.1295084142007,-274.55961896229826,973788.5485134015
Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,FR0013519253,113.74,1883.51848201509,127.25091842363027,214231.39214439632
Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A ,NL0009446418,170.51,8933.667094653882,-667.1649040721366,1523279.5763094332
Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.56,41851.76016827217,488.09129273135613,4083057.722016633
Government Bond,AU0000XCLWV6,SEC-AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,AU0000XCLWV6,161.05,2565.881102892596,291.50350184435536,413235.15162085264
Government Bond,DK0009923807,SEC-KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.48,97523.67250775904,299.95297715589834,10189273.303610664
Government Bond,US912810QF84,SEC-TSY INFL IX N/B 2.125% 02/15/2040,US912810QF84,196.08,4818.332346622904,-15.830899150354211,944778.606525819
Government Bond,BE0000331406,SEC-BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BE0000331406,163.67,13707.34026323949,-76.97589637857128,2243480.380884407
Government Bond,JP1400131L54,SEC-JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,JP1400131L54,92.5,1230830.565540251,-16010.804104588398,113851827.31247322
CASH,USDCURR,SEC-CASH,,,,,24252220.477904625
