FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,PCAR,Paccar,,72.72,118923.15480463413,1325.3847040030087,8648091.817392994
Equities,LMT,Lockheed Martin,,469.56,54348.5596017167,5020.88840002521,25519909.646582093
Equities,XEL,Xcel Energy,,66.88,46280.26997039098,-24541.030552436627,3095224.4556197487
Equities,AAP,Advance Auto Parts,,119.68,16018.876576507431,59765.70278300546,1917139.1486764094
Equities,VRSK,Verisk,,191.56,8285.088799049148,9829.977537518569,1587091.610345855
Equities,WTW,Willis Towers Watson,,231.54,123374.38187548064,-8694.523658259726,28566104.379448786
Equities,CRM,Salesforce,,199.78,41509.70469256888,296766.2579377425,8292808.80348141
Equities,DOV,Dover Corporation,,151.38,176147.80741060327,-5078.231574973898,26665255.08581712
Equities,FSLR,First Solar,,217.5,159065.83623849167,-564255.3661133641,34596819.38187194
Equities,MTB,M&T Bank,,118.33,3236.659937641994,-15117.959233552721,382993.97042117716
Equities,COST,Costco,,494.9,54259.62686183771,64815.033266660255,26853089.33392348
Equities,PARA,Paramount Global,,22.24,93711.82958533523,-9427.247469203701,2084151.0899778553
Equities,HCA,HCA Healthcare,,263.12,94412.63596871345,161083.61764927118,24841852.776087884
Equities,FICO,Fair Isaac,,702.69,201234.87269104822,1374593.4430336847,141405732.69127268
Equities,TPR,"Tapestry, Inc.",,42.81,69925.23144859543,-158.35765294580605,2993499.1583143706
Equities,EIX,Edison International,,69.84,42554.930774538356,-10933.858244978499,2972036.365293759
Equities,MSFT,Microsoft,,287.06,117747.27546241849,566551.3553634981,33800532.894241855
Equities,MSCI,MSCI,,556.66,125331.63984374829,-270403.80700520653,69767110.63542092
Equities,EG,Everest Re,,356.34,52924.89807272298,228542.28931161668,18859258.179234106
Equities,EXR,Extra Space Storage,,160.05,183571.4371348799,-149.44388754305632,29380608.513437532
Equities,TJX,TJX Companies,,77.73,85484.36264447497,12431.936395664616,6644699.508355039
Equities,J,Jacobs Solutions,,117.0,95151.802280445,-19937.572761645668,11132760.866812065
Equities,WEC,WEC Energy Group,,93.17,126071.37991509197,-130636.457286116,11746070.46668912
Equities,NI,NiSource,,27.47,80301.75599949002,2865.421075466948,2205889.237305991
Equities,IR,Ingersoll Rand,,58.14,152440.87989428962,-268.32278089204056,8862912.757054
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,107.07,12877.657069635607,-7.656702292646478,1378810.7424458843
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.11,7827.215257096341,-49.414043971865375,955781.2550440342
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.08,3245.994294022592,-28.95623812687514,386533.0005322102
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,165.68,4997.208273073435,-35.15107423675598,827937.4666828067
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.39,4822.52325749475,-34.50666774828163,1048368.3309467838
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.57,14716.95919552244,-69.22454844564898,1774423.7702041406
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.58,5422.9098888771905,-87.88760130994388,990114.8875111975
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.61,4437.023936343604,25.6771174854895,730378.5101615207
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.65,1217458.6116437265,-1616.0955021820062,112797540.36879127
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.85,5072.030129161684,73.65688621464172,683963.2629174531
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.9,7096932.689081397,-55397.99778397107,815437565.9754525
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,87.93,5518.370580416367,80.80808171664447,485230.32513601123
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,317.71,4861.090993892153,178.72775917728632,1544417.219669476
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.55,10230.350516441598,49.71085814326877,1499257.8681845164
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,365.83,3765.7197350895967,257.8467905584146,1377613.2506878271
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.73,1943.6977969945215,-70.35832268190083,450413.0904975404
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.81,1476.48508845847,-3.4983547053390756,168038.7679174585
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.09,26308.566205418727,10.253595033897495,2843692.92114371
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.54,47352.2716284508,84.00362671712139,4618740.574639091
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,123.85,2812.829723007613,23.788667570285128,348368.9611944929
CASH,USDCURR,CASH,,,,,155974484.50736597
