FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,FFIV,"F5, Inc.",,142.98,194928.07109490217,-77804.97848393537,27870815.605149113
Equities,IDXX,Idexx Laboratories,,473.24,78295.81168153447,3735.8739668870153,37052709.920169376
Equities,INTC,Intel,,24.74,87635.83783429074,-14918.271736593699,2168110.6280203527
Equities,SYK,Stryker Corporation,,261.52,83389.43455456133,48862.36974917182,21808004.924708877
Equities,VLO,Valero Energy,,129.49,36536.293775621954,-21884.15845968359,4731084.681005287
Equities,NOC,Northrop Grumman,,460.11,156373.84684283275,499402.3214865962,71949170.67085578
Equities,DHI,D.R. Horton,,92.08,28982.362674918833,-14206.816114373198,2668695.955106526
Equities,ANSS,Ansys,,303.61,40004.06580515556,86244.29637283973,12145634.41910328
Equities,TJX,TJX Companies,,75.98,120117.91218508304,-158927.7082055569,9126558.96782261
Equities,EMR,Emerson Electric,,81.74,9352.037643687487,-724.1427595168002,764435.5569950151
Equities,MLM,Martin Marietta Materials,,358.62,168359.13088476326,-1326.7749563717357,60376951.5178938
Equities,DHR,Danaher Corporation,,246.98,162267.73529915314,-217940.0198317903,40076885.26418484
Equities,EA,Electronic Arts,,110.77,30719.38805663357,95115.99381171742,3402786.6150333
Equities,SBUX,Starbucks,,101.05,104121.1996547654,2962.095086039101,10521447.225114044
Equities,MRNA,Moderna,,138.81,7020.579955091744,45124.13443236337,974526.703566285
Equities,TROW,T. Rowe Price,,109.78,6979.631690553442,139.9065705058504,766223.9669889569
Equities,AMP,Ameriprise Financial,,339.92,20536.714866786642,-34675.67288210876,6980840.117518116
Equities,ATVI,Activision Blizzard,,75.44,82709.96635165578,-403.35064276839194,6239639.861568912
Equities,JPM,JPMorgan Chase,,141.26,157050.78990275844,1322.0829677262818,22184994.581663657
Equities,WY,Weyerhaeuser,,30.86,77654.56185886468,-8068.6644353711345,2396419.7789645637
Equities,GWW,W. W. Grainger,,664.83,7311.99510438932,2704.2745754400394,4861233.705251152
Equities,LDOS,Leidos,,96.28,100903.62152156084,-24053.693060873775,9715000.680095877
Equities,PTC,PTC,,125.33,114445.75858123755,112519.82520578569,14343486.922986502
Equities,JNJ,Johnson & Johnson,,151.02,9436.118080206132,-8211.410085551453,1425042.5524727302
Equities,PEG,Public Service Enterprise Group,,59.3,153195.51079647738,-447.44168660993273,9084493.790231109
Equities,RTX,RTX Corporation,,96.82,138479.8647222405,-11508.438089026666,13407620.502407325
Equities,TTWO,Take-Two Interactive,,109.55,158147.3161799866,18930.38269605668,17325038.487517532
Equities,AJG,Arthur J. Gallagher & Co.,,186.29,175824.95496960147,181726.65089502683,32754430.861287057
Equities,BG,Bunge Limited,,94.27,184868.51568710041,-90408.30150725337,17427554.973822955
Equities,PH,Parker Hannifin,,348.96,165773.58921470738,398079.7548581892,57848351.69236428
Equities,KLAC,KLA Corporation,,377.08,68001.41797660555,62601.70682615531,25641974.69061842
Equities,DOW,Dow Inc.,,56.39,145806.94243740142,-26085.60054495029,8222053.484045066
Equities,CPRT,Copart,,35.23,175398.956524188,-31044.360308720126,6179305.238347142
Equities,CCL,Carnival,,10.62,3454.3273493435267,127.96332668219065,36684.95645002825
Equities,AEP,American Electric Power,,86.28,21780.10891949216,6700.883204419716,1879187.7975737834
Equities,HCA,HCA Healthcare,,242.35,21414.713905595385,46346.078419161655,5189855.915021041
Equities,QRVO,Qorvo,,100.89,184861.96396477427,269718.980908033,18650723.544406075
Equities,MCK,McKesson,,349.32,182006.02725455046,410775.58683581057,63578345.440559566
Equities,CRL,Charles River Laboratories,,219.34,104660.21531030459,-336458.4382063208,22956171.62616221
Equities,IQV,IQVIA,,208.47,104751.39344600987,20064.485830708487,21837522.99168968
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,NL0011819040,104.36,32181.99237317067,-154.74839149187014,3358512.724064091
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.25,4135.856770418808,90.8420335414732,741352.3260975713
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,GB00B73ZYW09,271.49,4938.418609739043,-16.132033024875486,1340731.2683580527
Government Bond,GB00B7RN0G65,UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,GB00B7RN0G65,225.0,4640.385323234273,45.443150316185125,1044086.6977277113
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.34,1903.884445118778,-15.448226031750716,240536.76079630642
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,213.06,1263.3716232209454,13.786413590768447,269173.9580434546
Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.58,11095.217035717491,130.4178637579753,1393337.3553454024
Government Bond,US912810QV35,TSY INFL IX N/B 0.75% 02/15/2042,US912810QV35,154.71,9047.99628828577,-96.48358288401994,1399815.5057606916
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,GB00BMBL1F74,88.06,6462.166826683281,47.493033304541655,569058.4107577298
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.32,13384.714144910096,-38.30221079918301,1663987.662495223
Government Bond,ES0000012C12,SPAIN I/L BOND 0.7 % 11/30/2033 144A ,ES0000012C12,130.44,5353.529584529685,-98.64545139726411,698314.3990060521
Government Bond,GB00B4PTCY75,UNITED KINGDOM I/L GILT 0.375% 03/22/2062 REGS,GB00B4PTCY75,350.1,4877.568624239674,-59.99148575268524,1707636.77534631
Government Bond,GB00B54QLM75,UNITED KINGDOM GILT 4% 01/22/2060 REGS,GB00B54QLM75,194.75,8396.903348416214,42.56140323166817,1635296.9271040575
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,IT0004243512,135.04,5358.225733975497,65.55012019321515,723574.803116051
Government Bond,GB00BLH38265,UNITED KINGDOM I/L GILT 0.125% 03/22/2039 REGS,GB00BLH38265,166.84,882.4360818262275,6.870331476298917,147225.6358918878
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.45,6072.079727843262,-57.983931440695756,737454.0829465642
Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.01,5807.898558187689,-209.93735133529003,906090.2540628612
Government Bond,US91282CCA71,TSY INFL IX N/B 0.125% 04/15/2026 ,US91282CCA71,113.9,10179.780975899668,30.801152725870345,1159477.0531549721
Government Bond,JP1201401C92,JAPAN (20 YEAR ISSUE) 1.7 % 09/20/2032 ,JP1201401C92,116.79,5824634.7066871,-11717.229343566378,680259087.3939865
CASH,USDCURR,CASH,,,,,111035401.53031166
