FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,BG,Bunge Limited,,108.02,187515.2067655335,-44707.18214105682,20255392.63481293
Equities,PH,Parker Hannifin,,408.49,164358.14420383342,-281673.55716391536,67138658.32582392
Equities,KLAC,KLA Corporation,,512.56,69093.3716976269,-386043.85876128695,35414498.597335644
Equities,DOW,Dow Inc.,,56.47,143566.25340186557,85648.86424583453,8107186.329603349
Equities,CPRT,Copart,,44.2,179358.38071661146,26973.577310884888,7927640.427674226
Equities,CCL,Carnival,,18.84,3456.0335270326223,-2.252154549606082,65111.6716492946
Equities,AEP,American Electric Power,,83.87,22098.9594060304,-1851.953510852241,1853439.7253837697
Equities,HCA,HCA Healthcare,,272.81,20627.688261169234,-178115.64524849426,5627439.6345295785
Equities,QRVO,Qorvo,,110.02,179650.4783369847,175440.29038488353,19765145.626635056
Equities,MCK,McKesson,,402.4,185316.557948257,116180.42261303257,74571382.9183786
Equities,CRL,Charles River Laboratories,,209.54,106018.87872768541,-2067.109342157957,22215195.8485992
Equities,IQV,IQVIA,,223.76,103995.48848263283,-2365.663138906678,23270030.502873924
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,NL0011819040,104.35,32049.62104032637,-335.97104955243003,3344377.9555580565
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.34,4194.666351361633,-21.021297017862047,752271.4634531953
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,GB00B73ZYW09,271.47,5011.516884382996,423.8943740301686,1360476.488603452
Government Bond,GB00B7RN0G65,UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,GB00B7RN0G65,224.92,4661.311525368362,494.61932316936395,1048422.1882858519
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.21,1891.406673640449,-44.975847940546025,238714.43628016106
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,213.04,1291.965666224026,18.586127952002276,275240.3655323665
Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.47,11284.625306792059,97.0432135836777,1415881.9372431997
Government Bond,US912810QV35,TSY INFL IX N/B 0.75% 02/15/2042,US912810QV35,154.61,8949.561750600804,-67.17492098772964,1383691.7422603904
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,GB00BMBL1F74,88.06,6536.780198678119,67.80084672574186,575628.8642955951
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.2,13239.929155634838,53.96531418442015,1644399.201129847
Government Bond,ES0000012C12,SPAIN I/L BOND 0.7 % 11/30/2033 144A ,ES0000012C12,130.51,5395.2591195250325,-62.277369315863154,704135.267689212
Government Bond,GB00B4PTCY75,UNITED KINGDOM I/L GILT 0.375% 03/22/2062 REGS,GB00B4PTCY75,350.03,5037.513110454778,-223.23328906819995,1763280.7140524858
Government Bond,GB00B54QLM75,UNITED KINGDOM GILT 4% 01/22/2060 REGS,GB00B54QLM75,194.71,8632.785824157982,-695.8533034381866,1680889.7278218006
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,IT0004243512,134.86,5365.398726925932,0.0,723577.6723132313
Government Bond,GB00BLH38265,UNITED KINGDOM I/L GILT 0.125% 03/22/2039 REGS,GB00BLH38265,166.78,899.0319474702799,27.490248413618982,149940.5481990933
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.38,6094.532950902447,95.15311826161596,739754.409580539
Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.92,5747.293414270574,5.0693087669229175,896117.9891530679
Government Bond,US91282CCA71,TSY INFL IX N/B 0.125% 04/15/2026 ,US91282CCA71,113.8,10076.083761722577,-29.466436107745487,1146658.3320840292
Government Bond,JP1201401C92,JAPAN (20 YEAR ISSUE) 1.7 % 09/20/2032 ,JP1201401C92,116.64,5783624.4039846165,-33481.98284924376,674601950.4807657
CASH,USDCURR,CASH,,,,,131969746.208713
