FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,PTC,PTC,,125.33,6900.776549214136,1647.075967016874,864874.3249130077
Equities,WFC,Wells Fargo,,46.05,7625.504867680119,33.71743685839728,351154.4991566695
Equities,CMCSA,Comcast,,36.63,8640.093194964658,534.6321081859688,316486.61373155547
Equities,GRMN,Garmin,,96.71,2469.5856853129008,161.79871812608698,238833.63162661062
Equities,MKTX,MarketAxess,,339.72,642.7836189074528,2754.3854131926755,218366.4510152399
Equities,DVA,DaVita Inc.,,82.26,238.09774606835416,4.032432196612492,19585.920591582813
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,B73ZYW0,271.49,3395.7186923013264,-11.917191841027925,921903.6677728872
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,134.93,12645.821982814541,-146.17887332726843,1706300.7601411662
Government Bond,US91282CCM10,TSY INFL IX N/B 0.125% 07/15/2031 ,BNW0365,116.02,12626.519069554086,-22.421520417769525,1464928.742449665
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.6,11600.914743140955,82.00350016157086,1770299.5898033096
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.48,6533.239101526022,48.437883826257675,1531913.9045258216
Government Bond,US912810RL44,TSY INFL IX N/B 0.75% 02/15/2045,BVXLS02,151.28,7400.561401659443,108.54207236489778,1119556.9288430405
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.76,9030.352679710444,-14.38390520888833,1325294.5592743047
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.27,3867.19548548492,-1.4447317544792528,511513.9468650904
Government Bond,IT0005274805,BUONI POLIENNALI DEL TES 2.1% 08/01/2027 REGS,BD1MF44,108.2,34409.509430290964,32.45181822233049,3723108.9203574825
Government Bond,SE0000556599,SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.58,9190.387671069699,-121.71793195318327,1769884.8576946026
Government Bond,US912810FD55,TSY INFL IX N/B 3.625% 04/15/2028,2235037,227.46,6110.367471274109,17.31970569616593,1389864.185016009
Government Bond,FR0012558310,FRANCE (GOVT OF) 0.1% 03/01/2025 0.0% REGS,BW4Q278,114.05,4449.402778531884,10.936436324981178,507454.3868915614
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.53,20622.18530712426,-31.596707215044813,2485591.995067687
Government Bond,GB00BYVP4K94,UNITED KINGDOM I/L GILT 0.125% 11/22/2056 REGS,BYVP4K9,263.16,2243.841955293424,-84.77673552891645,590489.4489550175
Government Bond,IT0003256820,BUONI POLIENNALI DEL TES 5.8% 02/01/2033 REGS,7335318,146.96,25527.62330601429,584.3829964788209,3751539.5210518604
Government Bond,US912810RA88,TSY INFL IX N/B 0.625% 02/15/2043,B9JHJX0,149.65,6582.49011218996,-60.88979151075543,985069.6452892276
Government Bond,FR0011461037,FRANCE (GOVT OF) 3.25 % 05/25/2045 REGS ,B9MBCD0,154.26,7282.617502430299,98.08313051452328,1123416.5759248978
Government Bond,FR0013238268,FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.85,4832.822854707861,20.50122817325432,579213.819136737
Government Bond,GB00B85SFQ54,UNITED KINGDOM I/L GILT 0.125% 03/22/2024 REGS,B85SFQ5,140.79,4284.010642912652,7.142852203348137,603145.8584156722
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,BYY5F14,140.07,4074.4453399260406,-29.42929174962764,570707.5587634405
CASH,USDCURR,CASH,,,,,3699621.5651138765
