FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,MSFT,Microsoft,,345.36,173134.9952249729,-32294.05356945503,59793901.95089664
Equities,MO,Altria,,45.21,106766.7987794775,2021.5134495945335,4826926.972820178
Equities,NVDA,Nvidia,,490.57,175974.3478880587,805327.2255719553,86327735.84344496
Equities,FFIV,"F5, Inc.",,157.57,194136.4046471617,-3381.405314911633,30590073.280253265
Equities,IDXX,Idexx Laboratories,,486.67,77108.31200992374,-1336244.297143802,37526302.205869585
Equities,INTC,Intel,,33.25,86744.8035979373,-30168.934185866732,2884264.719631415
Equities,SYK,Stryker Corporation,,274.78,82809.33414026874,-98652.90016121426,22754348.83506304
Equities,VLO,Valero Energy,,128.42,36503.739905314,-1687.0139012918703,4687810.278640424
Equities,NOC,Northrop Grumman,,421.12,162112.33663523028,851267.1245057425,68268747.20382817
Equities,DHI,D.R. Horton,,116.92,29052.79368992471,-22668.222179641958,3396852.6382259973
Equities,ANSS,Ansys,,296.03,41316.730672038364,385849.3818035746,12230991.780843515
Equities,TJX,TJX Companies,,88.7,125380.17366090011,2779.36345553735,11121221.40372184
Equities,EMR,Emerson Electric,,95.07,9351.082184181592,8266.205688214572,889007.383250144
Equities,MLM,Martin Marietta Materials,,453.0,168593.21846370722,71625.7829944443,76372727.96405937
Equities,DHR,Danaher Corporation,,244.33,169452.10831239808,448352.7718465699,41402233.62396822
Equities,EA,Electronic Arts,,118.12,29208.943072030765,-136582.21294816333,3450160.355668274
Equities,SBUX,Starbucks,,101.1,100200.40332522307,-118.2381138543345,10130260.776180051
Equities,MRNA,Moderna,,106.01,6995.328525293124,2345.4824692001307,741574.7769663241
Equities,TROW,T. Rowe Price,,109.06,6948.920492149717,16765.584444131804,757849.2688738481
Equities,AMP,Ameriprise Financial,,321.88,21685.518428408683,133498.1671056184,6980134.671736186
Equities,ATVI,Activision Blizzard,,82.98,83314.3627362411,33572.96000458044,6913425.819853287
Equities,JPM,JPMorgan Chase,,147.74,158238.28957436915,134307.7961920693,23378124.901717298
Equities,WY,Weyerhaeuser,,31.28,80282.8944653631,46437.57049156172,2511248.938876558
Equities,GWW,W. W. Grainger,,742.12,7453.130122831331,7304.487922557524,5531116.926755588
Equities,LDOS,Leidos,,98.47,106712.8153173945,-9480.396803593721,10508010.924303837
Equities,PTC,PTC,,143.74,110763.82712816863,-48778.227890257054,15921192.51140296
Equities,JNJ,Johnson & Johnson,,167.18,9588.991601149122,-176.66446263974365,1603087.6158801103
Equities,PEG,Public Service Enterprise Group,,60.21,149482.04917971397,-65324.20337931453,9000314.181110578
Equities,RTX,RTX Corporation,,83.1,135393.38928266606,-98410.55468225342,11251190.649389548
Equities,TTWO,Take-Two Interactive,,140.46,154093.43799069477,154268.49182159588,21643964.30017299
Equities,AJG,Arthur J. Gallagher & Co.,,230.61,169919.80574053305,225211.51369019516,39185206.401824325
Equities,BG,Bunge Limited,,109.68,188105.4759988531,-4899.234636552656,20631408.60755421
Equities,PH,Parker Hannifin,,411.47,169870.053599119,-82127.44998975581,69896430.9544295
Equities,KLAC,KLA Corporation,,497.87,69816.79103780356,53135.15053597497,34759685.75399126
Equities,DOW,Dow Inc.,,53.23,147811.76946919665,68777.3602907633,7868020.488845337
Equities,CPRT,Copart,,43.81,179658.87273121503,585.959428476968,7870855.214354531
Equities,CCL,Carnival,,16.09,3419.8625600237897,-497.3507963714479,55025.588590782776
Equities,AEP,American Electric Power,,78.26,22337.005317213054,6677.187808673401,1748094.0361250937
Equities,HCA,HCA Healthcare,,276.0,21306.815228536965,-10832.07512951549,5880681.003076202
Equities,QRVO,Qorvo,,101.41,178046.9442976648,-69032.14039272182,18055740.621226188
Equities,MCK,McKesson,,416.42,178823.5281346337,455161.3899349956,74465693.58582416
Equities,CRL,Charles River Laboratories,,189.62,110353.66201171,431744.4150888475,20925261.39066045
Equities,IQV,IQVIA,,205.68,106646.47912884246,239649.55441734998,21935047.827220317
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,NL0011819040,104.45,31466.55683613123,291.5321020975532,3286681.861533907
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.33,4049.1022112974774,-7.278207003201166,726125.4995519767
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,GB00B73ZYW09,271.17,5139.060770485893,191.31582915438898,1393559.1091326596
Government Bond,GB00B7RN0G65,UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,GB00B7RN0G65,224.78,4881.036647776298,153.8075856855405,1097159.4176871562
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.49,1888.7993781076639,3.650213745899297,238914.2333368384
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,212.81,1277.1580368117163,-17.028773824157593,271792.00181390136
Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.68,11540.21237137461,-268.36641781168845,1450373.890834361
Government Bond,US912810QV35,TSY INFL IX N/B 0.75% 02/15/2042,US912810QV35,154.46,8647.16375645149,-226.79849561203739,1335640.9138214972
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,GB00BMBL1F74,87.96,6577.655350292682,20.437575807280357,578570.5646117443
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.48,13224.134429532081,22.112616543859346,1646140.2537881536
Government Bond,ES0000012C12,SPAIN I/L BOND 0.7 % 11/30/2033 144A ,ES0000012C12,130.5,5396.315563448966,0.05282219619661844,704219.1810300901
Government Bond,GB00B4PTCY75,UNITED KINGDOM I/L GILT 0.375% 03/22/2062 REGS,GB00B4PTCY75,349.72,4962.708304594175,-115.94744908391385,1735558.3482826753
Government Bond,GB00B54QLM75,UNITED KINGDOM GILT 4% 01/22/2060 REGS,GB00B54QLM75,194.54,8544.757219080439,-74.82431431591858,1662297.0693999084
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,IT0004243512,134.94,5485.1325323293595,-47.89352216136133,740163.7839125238
Government Bond,GB00BLH38265,UNITED KINGDOM I/L GILT 0.125% 03/22/2039 REGS,GB00BLH38265,166.67,912.5941602546667,7.459217031413674,152102.0686896453
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.48,6174.029497409289,-39.74827325341904,750021.1033452805
Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.7,5734.266140344466,-14.33000131872073,892825.2380516334
Government Bond,US91282CCA71,TSY INFL IX N/B 0.125% 04/15/2026 ,US91282CCA71,113.99,10229.062820261057,-145.33010561155413,1166010.870881558
Government Bond,JP1201401C92,JAPAN (20 YEAR ISSUE) 1.7 % 09/20/2032 ,JP1201401C92,116.75,5728553.426069852,30289.037853124253,668808612.4936552
CASH,USDCURR,CASH,,,,,119191812.1981277
