FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,CHD,Church & Dwight,,95.4,43237.62274730528,11167.800530255718,4124869.2100929236
Equities,MGM,MGM Resorts,,50.77,205527.90604026662,137620.6281303357,10434651.789664337
Equities,CFG,Citizens Financial Group,,31.84,160315.3207423768,-90648.2811192364,5104439.812437277
Equities,RHI,Robert Half,,73.68,127229.06288103746,30968.789816235432,9374237.353074841
Equities,GOOG,Alphabet Inc. (Class C),,133.11,116833.68622860167,3631.9803103956647,15551731.97388917
Equities,EQT,EQT,,42.03,111551.32737676629,3979.5966696818755,4688502.289645487
Equities,REGN,Regeneron,,741.91,119465.35763808993,236530.56406674904,88632543.4852753
Equities,ABC,AmerisourceBergen,,186.41,185419.10701723216,150487.27759440956,34563975.73908225
Equities,MA,Mastercard,,394.28,108428.10791100681,24004.216961051392,42751034.38715176
Equities,CDW,CDW,,186.53,55903.85797886309,7738.476213145949,10427746.628797332
Equities,WRK,WestRock,,33.03,123242.2532333747,-4437.194550047005,4070691.6242983663
Equities,SEDG,SolarEdge,,241.46,188201.7591703675,644248.2058394094,45443196.76927694
Equities,BA,Boeing,,238.85,79323.82372345663,-96867.7697421193,18946495.296347618
Equities,ODFL,Old Dominion,,419.49,129180.25539054838,548087.7136694338,54189825.33378114
Equities,LNC,Lincoln Financial,,28.04,15925.435725390336,-1764.3968712185501,446549.21773994504
Equities,PCAR,Paccar,,85.86,118899.056900925,1792.884035960246,10208673.02551342
Equities,LMT,Lockheed Martin,,446.37,52425.23541622314,-1119.6304088129514,23401052.332739525
Equities,XEL,Xcel Energy,,62.73,44959.393377626075,-1741.9341824039213,2820302.7465784834
Equities,AAP,Advance Auto Parts,,74.39,15518.968023030971,9428.649081970523,1154456.031233274
Equities,VRSK,Verisk,,228.94,7982.635517801708,3637.4310267095125,1827544.575445523
Equities,WTW,Willis Towers Watson,,211.33,125507.62011335214,276107.2972157744,26523525.35855471
Equities,CRM,Salesforce,,225.01,43112.29725488595,9376.871375259088,9700698.005321886
Equities,DOV,Dover Corporation,,145.97,181419.01893283174,4502.8654359378215,26481734.193625446
Equities,FSLR,First Solar,,207.4,163621.0777304501,-579625.7099054444,33935011.521295354
Equities,MTB,M&T Bank,,139.86,3318.6255965166397,4143.691918748826,464142.9759288173
Equities,COST,Costco,,559.61,55931.726302880474,-93010.53140800388,31299953.356354944
Equities,PARA,Paramount Global,,16.03,91095.48575405656,95.30966813944184,1460260.6366375268
Equities,HCA,HCA Healthcare,,272.81,91357.12013718444,-593226.9970785901,24923135.944625285
Equities,FICO,Fair Isaac,,837.97,208617.35565456975,-1073529.1518415292,174815085.51785982
Equities,TPR,"Tapestry, Inc.",,43.15,67983.62892117283,4964.168164084135,2933493.5879486073
Equities,EIX,Edison International,,71.96,40924.63381952166,12159.298122832843,2944936.649652778
Equities,MSFT,Microsoft,,335.21,119824.6131209375,-17955.987385823686,40166408.56426946
Equities,MSCI,MSCI,,546.7,129041.40556441474,484314.9967038547,70546936.42206554
Equities,EG,Everest Re,,360.51,53528.16532204037,-33263.63154714366,19297438.880248774
Equities,EXR,Extra Space Storage,,139.57,176669.8466919759,-176447.9451619873,24657810.502799075
Equities,TJX,TJX Companies,,86.2,85300.18580898365,19456.967120833964,7352876.0167343905
Equities,J,Jacobs Solutions,,125.41,93550.27527169332,127387.56807216853,11732140.021823058
Equities,WEC,WEC Energy Group,,89.06,120305.09581326066,47903.19001610931,10714371.833128994
Equities,NI,NiSource,,27.84,78878.58626444955,348.239298294828,2195979.8416022756
Equities,IR,Ingersoll Rand,,65.25,155047.87964045658,1426.9893347440757,10116874.146539792
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,107.09,13310.882447219647,-140.83096866475353,1425462.401272752
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.48,7629.252161681101,-6.675499729118636,934430.8047627013
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.26,3198.699105082031,32.27011871250287,381476.855272083
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,165.73,5064.5297749011415,20.813136061230303,839344.5195943661
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.62,4977.370383017509,-439.06333514839844,1083175.3427522704
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.64,14782.887336899248,-81.81082998124398,1783407.5283235253
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.71,5355.429625332707,153.4631799963141,978490.5468445389
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.7,4561.01352911817,-48.28831049509926,751198.9282457625
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.62,1271576.1391880563,-5089.772041357189,117773382.01159778
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.86,4995.523499353515,0.0,673696.2991228151
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.82,7012801.881635988,998.1621222341882,805209912.0494441
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,88.06,5528.915591079941,-119.6581210034956,486876.3069504996
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,318.03,4779.376016277859,-213.29034418568546,1519984.9544568474
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.7,10567.9314992779,-342.9328764666051,1550315.5509440678
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,366.28,3650.0604413539077,-122.98438233893371,1336944.1384591092
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.82,1906.5533193775382,14.641606256433224,441977.1904981009
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.87,1522.53180851165,-4.709323641801946,173370.6970352216
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.11,27166.630210887768,-67.59277778930957,2936984.3920990764
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.75,48015.70936218275,-1391.7873608362893,4693535.5901533635
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.23,2926.1502848878786,1.55707642278252,363515.64989162114
CASH,USDCURR,CASH,,,,,124011626.30755234
