FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.09,7509200.522477698,-17258.690406050955,736577479.2498374
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.11,7638.808058429054,-552.02722163697,932774.8520147718
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.64,13124.04319435812,229.6287703314543,1662028.8301335124
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.49,14097.797765201445,541.8531974251928,1769132.6415551293
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.55,21319.96746038049,-93.35221410876885,2570122.077348868
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.22,3416.808174344769,-6.996644969337772,714864.6062364127
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.29,29807.68366785925,-71.42841442535531,3108643.3297210415
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.79,4966.886951937078,74.87259852707787,594983.3879725427
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,196.03,7887.098734662134,253.53348999435113,1546107.9649558181
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,224.69,5850.871338326947,12.50136944089154,1314632.2810086817
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.24,5815.940610059179,82.40827900247007,1362325.928500262
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,135.93,7563.466564803534,-30.062559065135734,1028102.0101537445
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.69,4140.953848188262,-140.69568940772055,909726.1509084792
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,384.75,1354.1422596901907,27.11493387294309,521006.2344158009
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.18,7211.604573242294,2.317070012823207,1162366.425115193
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,138.75,6389.876565696203,233.567000001445,886595.3734903482
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.42,2258.62752827637,5.409191223023063,339742.75280333153
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,151.93,3734.9268793406036,-39.534151361362404,567447.440778218
CASH,USDCURR,FIN-CASH,,,,,135597519.04424894
