FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,TFC,Truist,,47.17,152076.36742410195,-183586.40036142716,7173442.251394889
Equities,SLB,Schlumberger,,56.4,182690.93742812454,-122010.35866285441,10303768.870946223
Equities,DAL,Delta Air Lines,,39.02,31996.311380536838,10798.101037141676,1248496.0700685475
Equities,HOLX,Hologic,,81.37,281024.75989750715,423841.371346538,22866984.712860156
Equities,SEDG,SolarEdge,,319.13,165711.49006856803,-705295.5703031011,52883507.82558212
Equities,EXR,Extra Space Storage,,153.45,184224.27159422886,154918.9695871461,28269214.476134416
Equities,BR,Broadridge Financial Solutions,,148.88,104096.03635455281,-107988.39484968444,15497817.892465822
Equities,ODFL,Old Dominion,,332.43,108594.02756021886,-88485.03831062974,36099912.581843555
Equities,XYL,Xylem Inc.,,103.34,58922.2289970807,17525.434584192775,6089023.14455832
Equities,PEP,PepsiCo,,168.69,30359.067055945234,3932.677746476742,5121271.021667401
Equities,CSCO,Cisco,,47.94,134725.79728529844,12202.491663429595,6458754.721857207
Equities,FOXA,Fox Corporation (Class A),,33.7,172675.05307541674,-67567.15331154625,5819149.288641545
Equities,BBY,Best Buy,,86.63,125894.8052169858,-92573.50745005294,10906266.975947479
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.34,28154.660349986745,80.19439778125107,2937657.260917617
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.44,7313.098713689566,27.939673678735826,895415.8065041504
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.42,3505.254813834371,-60.56369588708034,436123.80393727246
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.82,1778.4381789378658,-70.16966964516764,412277.538641376
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,311.47,3646.3845090216855,-110.39563348625435,1135739.3830249845
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.01,2450.158691284169,-34.847981386473705,394500.05088366405
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,212.9,1476.853323604189,-78.26990194668757,314422.0725953318
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.86,4484.310450090573,194.1386401549292,985920.4955569134
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.41,7435.129162029966,270.26627143234424,1742868.6268714443
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,163.75,11195.762800916797,-23.8889406084362,1833306.1586501254
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.65,20861.795055654748,-144.9559916504277,2516975.573464745
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.45,2641.0200003968184,136.91501829121236,323392.89904859045
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,154.6,6590.797829935607,119.51520351016637,1018937.3445080449
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.15,12583.607013391642,130.43079118709636,1386084.3125250894
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.08,5987065.959347567,9492.854881694435,587211429.2928094
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,179.13,4021.823113224699,367.8569339871416,720429.1742719403
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.1,33607.89054830322,-64.10457251075968,3935483.983206307
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.26,4838.803817589558,10.7728470892525,639980.1929143949
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,149.22,4892.19060793824,-0.7793214827457031,730012.6825165441
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.22,27383.811015934607,-520.9073693916428,2990859.8391603776
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.77,5215652.72622745,1472.011655421785,525581325.22194016
CASH,USDCURR,CASH,,,,,177749115.7566553
