FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.54,2851.1055358909643,24.010215650881403,375034.4221910974
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,212.52,1511.3155582214993,-49.23417770169257,321184.78243323305
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.51,2100.1114867683955,76.49509668437821,326588.33730735315
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,206.79,4697.672222538232,59.895678637116305,971431.6388986809
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.2,3037.7610533841876,99.94761349988232,635499.612367972
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.36,3428.4705174269984,-70.21406410228876,621787.4130405604
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.0,1747.2245120704522,-24.73135613415493,220150.288520877
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,123.13,10506.311617528121,334.8211785388454,1293642.1494662375
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,450.45,2995.5984048413357,-432.0954604944941,1349367.3014607795
Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,164.74,5418.890246451989,-220.92440451828097,892707.9792005006
Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.32,4142.699480061241,289.5435120472905,581303.5910421934
Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.93,5150.681466576436,-112.46479965080196,803145.7610832637
Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.36,7360.183897644992,-2.8277723574873024,1077236.515259321
Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.62,1728.8134846128075,-173.4277162665987,357207.4421906983
Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,GB00BD9MZZ71,325.25,3148.2059502857755,262.47825980758313,1023953.9853304485
Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,FR0013519253,113.8,1865.0418535493243,9.631628601214427,212241.7629339131
Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A ,NL0009446418,170.53,9186.273601991705,513.4501833931516,1566535.2373476455
Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.39,40896.25941724718,1223.5373253385092,3982886.704645703
Government Bond,AU0000XCLWV6,SEC-AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,AU0000XCLWV6,161.13,2553.3755901579602,82.38631789577562,411425.4088421521
Government Bond,DK0009923807,SEC-KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.65,96442.67314203491,-1332.2586777573492,10092725.744313953
Government Bond,US912810QF84,SEC-TSY INFL IX N/B 2.125% 02/15/2040,US912810QF84,195.89,4835.354818827587,178.59005124458318,947197.655460136
Government Bond,BE0000331406,SEC-BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BE0000331406,163.7,14019.089210214277,621.4378788814611,2294924.903712077
Government Bond,JP1400131L54,SEC-JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,JP1400131L54,92.6,1287994.1395699154,-5040.901604799509,119268257.32417415
CASH,USDCURR,SEC-CASH,,,,,17732116.13503071
