FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,KMI,SEC-Kinder Morgan,,16.52,306.1608528141811,89.2132280402432,5057.7772884902715
Equities,PRU,SEC-Prudential Financial,,97.15,45653.01084067691,-28432.375686678297,4435190.0031717615
Equities,LIN,SEC-Linde plc,,345.82,73408.87686343383,-110313.92514798904,25386257.79691269
Equities,ALGN,SEC-Align Technology,,309.5,35924.632080570795,140650.70197881738,11118673.628936661
Equities,WHR,SEC-Whirlpool Corporation,,132.66,2349.281671726402,-9100.132972913572,311655.70657122444
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.16,3091.488505902237,34.293422210088565,371473.2588692128
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.69,2802.6261279459422,88.46774798961721,369077.83478920115
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,213.06,1525.241283666322,10.661415609368003,324967.9078979466
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.47,2103.249103531496,-19.07670991964996,326992.1381260417
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.88,4747.764187945617,32.27353771247617,986965.2193901348
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.26,3055.445499946095,-56.346305597244026,639382.5253187198
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.25,3332.7318373751827,146.66823860082013,604057.6455242519
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.34,1747.5768105908817,5.425397214614821,220788.85425005198
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,123.25,10670.439646223633,-156.2392944130446,1315131.6863970628
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,451.59,3066.5515151698783,-95.83160597539829,1384823.9987355652
Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.61,5378.722172903211,9.037816548478453,890770.1790545008
Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.45,3968.5684168719617,36.142319510794806,557385.434149667
Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.01,5226.001928727894,-222.09218463150347,815308.5609008387
Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.76,7400.062738583863,-24.47110693976971,1086033.2075145678
Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.69,1786.270228010073,12.61052144194455,369204.193427402
Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,GB00BD9MZZ71,326.09,3052.229670706595,59.56355370047615,995301.5733207135
Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,FR0013519253,113.87,1811.8072111380584,-0.7317476620106007,206310.48713229073
Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A ,NL0009446418,170.66,9249.425228826158,77.01752750894715,1578506.909551472
Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.58,42579.76074048169,-338.768448090692,4154933.053056203
Government Bond,AU0000XCLWV6,SEC-AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,AU0000XCLWV6,161.06,2569.88286696768,-3.1263781836597957,413905.33455381455
Government Bond,DK0009923807,SEC-KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.66,95361.6737763108,-12.66035293190172,9980552.777428688
Government Bond,US912810QF84,SEC-TSY INFL IX N/B 2.125% 02/15/2040,US912810QF84,196.07,4885.449522744228,36.76853996211399,957890.0879244606
Government Bond,BE0000331406,SEC-BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BE0000331406,163.72,13545.285744547748,-19.776144653927098,2217634.182097357
Government Bond,JP1400131L54,SEC-JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,JP1400131L54,92.68,1235458.688601734,3815.0744155473603,114502311.2596087
CASH,USDCURR,SEC-CASH,,,,,28411717.206730854
