FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,BMY,Bristol Myers Squibb,,78.3,4031.1623283221015,-907.52339838383,315640.0103076205
Equities,VTRS,Viatris,,10.65,4229.771613175149,16.47080877069238,45047.06768031533
Equities,WM,Waste Management,,165.57,7335.137067307519,-6393.323177308338,1214478.644234106
Equities,ENPH,Enphase,,320.59,5424.38898774009,10393.194852038523,1739004.8655795953
Equities,PHM,PulteGroup,,44.4,3351.288989865509,-2727.611607889607,148797.2311500286
Equities,MSCI,MSCI,,503.85,4524.092053046104,17722.78685894518,2279463.78092728
Equities,GNRC,Generac,,105.52,5893.246953861513,-1582.3494007714903,621855.4185714668
Equities,TFX,Teleflex,,233.11,9750.329168707687,25374.37936006106,2272899.232517449
Equities,NVDA,Nvidia,,169.18,1283.783248945731,6023.8695630167895,217190.45005663877
Equities,SO,Southern Company,,65.63,3509.4715413716413,592.8109046908016,230326.6172602208
Equities,TDG,TransDigm Group,,628.5,7761.932802607594,-25991.38641330314,4878374.766438873
Equities,MCHP,Microchip Technology,,78.06,1683.6344101599673,896.8317861213895,131424.50205708705
Equities,BALL,Ball Corporation,,55.67,8507.515625107426,6109.053971815436,473613.3948497304
Equities,NI,NiSource,,27.19,6685.759010733372,1573.9835185694765,181785.7875018404
Equities,AVB,AvalonBay Communities,,169.9,2310.7242888783007,-93.22335604270512,392592.0566804233
Equities,MPC,Marathon Petroleum,,119.67,3774.889417222577,181.91371858233896,451741.0165590258
Equities,FIS,FIS,,70.82,8918.344692910616,-12126.234777957932,631597.1711519298
Equities,TEL,TE Connectivity,,124.41,1676.9344647717444,1001.1006734474291,208627.41676225272
Equities,CAT,Caterpillar Inc.,,232.86,9590.701982611463,-22469.109288688196,2233290.8636709056
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.43,12408.038280901494,-8.859268458415636,1543932.2032925729
Government Bond,ES0000012411,BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,ES0000012411,154.32,15445.043076626383,1063.4369195834709,2383479.0475849835
Government Bond,IT0005024234,BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,IT0005024234,121.08,21149.859382895873,586.0868612504787,2560824.9740810324
Government Bond,GB00B3Y1JG82,UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,166.31,5852.9762373684525,238.5991646938753,973408.4780367473
Government Bond,GB00BGDYHF49,UNITED KINGDOM I/L GILT 0.125% 08/10/2041 REGS,GB00BGDYHF49,188.31,4381.745608847463,-768.6895245005351,825126.5156020657
Government Bond,FR0013327491,FRANCE (GOVT OF) 0.1% 07/25/2036 0.0% 144A,FR0013327491,132.98,4208.534976377616,229.56429892678315,559650.9811586953
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,ES00000127G9,109.56,21669.253992728038,-689.6896905102586,2374083.4674432836
Government Bond,CA135087B949,CANADIAN GOVERNMENT RRB 1.3% 12/01/2047,CA135087B949,159.27,3044.3202891865244,-408.39525605885,484868.89245873777
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.45,1724.2999798069438,34.52836568901433,218037.73244658805
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,136.43,6817.75129122225,-147.32691302389142,930145.8086614517
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.62,5051.528888060522,-16.125595605741157,614366.9433659207
Government Bond,IT0004545890,BUONI POLIENNALI DEL TES 2.6% 09/15/2041 144A,IT0004545890,185.87,6417.811162042297,1021.1755016676266,1192878.5606888018
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,AT0000A1K9C8,105.83,15869.313876625925,-325.3780183336942,1679449.4875633216
Government Bond,US912810PV44,TSY INFL IX N/B 1.75% 01/15/2028,US912810PV44,158.88,5245.992922804878,208.1854056393314,833483.3555752389
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,147.4,10260.146737040493,-323.6746350925784,1512345.6290397688
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.98,43754.67272294741,2473.9645408462193,4287082.833394388
Government Bond,US912828Z377,TSY INFL IX N/B 0.125% 01/15/2030 ,US912828Z377,119.7,17064.437546630015,-14.938229541842762,2042613.174331613
Government Bond,CND100047QT4,CHINA GOVERNMENT BOND 3.0% 05/27/2031,CND100047QT4,101.65,19500.635739208374,80.07367947398242,1982239.6228905313
CASH,USDCURR,CASH,,,,,3687416.7107043266
