FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,WAT,Waters Corporation,,346.6,139279.69954070894,48784.237021574154,48274343.86080972
Equities,LYB,LyondellBasell,,81.73,55503.42654402886,40967.65073296278,4536295.051443479
Equities,TFC,Truist,,44.7,150380.6802286454,-26385.78522824871,6722016.406220449
Equities,SLB,Schlumberger,,50.86,182601.2687634401,17152.71886749088,9287100.529308563
Equities,DAL,Delta Air Lines,,35.3,33445.04052419769,-10807.584817088911,1180609.9305041784
Equities,HOLX,Hologic,,76.16,288629.2956180297,-377619.51663623704,21982007.154269144
Equities,SEDG,SolarEdge,,298.86,171045.19322909325,-2592776.444056347,51118566.44844681
Equities,EXR,Extra Space Storage,,154.75,187399.5972495257,-135489.48420390853,29000087.6743641
Equities,BR,Broadridge Financial Solutions,,146.9,102410.89841376506,-2963.981887262863,15044160.976982087
Equities,ODFL,Old Dominion,,301.56,106558.0214091481,-207572.93695259563,32133636.9361427
Equities,XYL,Xylem Inc.,,111.63,57362.627186851176,76300.86015330325,6403390.072868196
Equities,PEP,PepsiCo,,181.85,30045.96517737643,-20185.471345939335,5463858.767505904
Equities,CSCO,Cisco,,48.59,137257.934883441,-53048.28268108643,6669363.055986398
Equities,FOXA,Fox Corporation (Class A),,32.22,174807.26842906655,-13124.301360267962,5632290.188784524
Equities,BBY,Best Buy,,82.39,127553.14805091493,194081.8116343579,10509103.867914882
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.55,27872.443131313794,-17.32422530467248,2914063.929378857
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.65,7364.099705325363,-10.939343133473455,903206.8288581559
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.95,3557.2594185316866,237.16266600506032,444479.56434553425
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.45,1797.1354263354813,22.134241404529106,417744.1298516826
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,313.06,3630.569042621854,210.6399443531167,1136585.9444831975
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,162.02,2440.3186965400555,-36.659980418616776,395380.43521341984
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,213.99,1488.3369385616186,134.78893056284366,318489.2214828008
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,220.95,4353.733845335197,825.5097215890692,961957.4931268117
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,235.02,7622.990790746447,-878.8331650951752,1791555.29564123
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,164.36,11349.776206251228,-682.268143777155,1865449.217259452
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.97,21781.545061155983,-1061.7390616500854,2634913.506048039
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,123.12,2541.9333682373285,-0.0,312962.8362973799
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,155.03,6579.80346597634,-263.864735022425,1020066.9313303119
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.43,12156.248549843005,83.804253617854,1342414.5273591632
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,97.96,6129757.300022085,249411.32873130674,600471025.1101635
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,180.15,3885.712079397755,875.1780745003925,700011.0311035056
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.79,35047.25188307796,-1815.2705479777592,4128215.799307753
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.88,4718.7905210689305,-127.76218653219247,627032.8844396395
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,150.04,4941.872352463299,-344.6305719481168,741478.5277635934
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.56,27152.85315450563,-48.00027842952147,2974866.591607637
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.85,5396499.87246495,-0.0,544237012.1380903
CASH,USDCURR,CASH,,,,,168441347.00507167
