FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,ALGN,SEC-Align Technology,,318.41,35199.17505148011,-484360.81641377567,11207769.328141782
Equities,WHR,SEC-Whirlpool Corporation,,132.87,2344.2454411112267,-434.2429892808315,311479.8917604487
Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,FR0013410552,120.2,3251.2069445288626,-6.890437610734694,390795.0747323693
Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,CA135087G997,131.54,2796.8889199051114,9.982741991046804,367902.76852431835
Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,212.81,1531.0811040141512,61.47533958465119,325829.3697452515
Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,AU000XCLWAF4,155.53,2058.694945495473,-2.447341075218448,320188.8248729109
Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,GB00B128DH60,207.74,4658.552782886751,127.82992505628309,967767.7551168937
Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.31,3083.496691044293,-0.0,645406.692402481
Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,DE0001030575,181.37,3451.721339725297,-50.87826997038326,626038.6993859771
Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.49,1774.1753488833144,-7.891486857622736,224415.43988025043
Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A ,SE0005703550,123.1,10418.423705387944,28.907710860565206,1282507.9581332558
Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,GB00B0CNHZ09,451.06,2928.2378570610736,-297.88331129493713,1320810.967805968
Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,GB00B3Y1JG82,165.49,5267.988564741716,82.0731448726405,871799.4275791066
Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.55,4009.0640129624917,-19.47838171954427,563473.9470218782
Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.7,5107.862299736908,-198.61902690626698,795294.1600690365
Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,GB00BN65R313,146.61,7465.319023756561,68.51909943131355,1094490.4220729496
Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.66,1798.4313178702303,46.13283001299877,371663.8161510618
Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,GB00BD9MZZ71,325.74,3145.446248956023,167.4218806716533,1024597.6611349349
Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,FR0013519253,113.93,1777.415071023564,6.2564425101901495,202500.89904171467
Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A ,NL0009446418,170.74,9179.866915211396,27.91484954277301,1567370.4771031938
Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,CA135087K940,97.76,40495.03182915443,38.26139370994943,3958794.3116181376
Government Bond,AU0000XCLWV6,SEC-AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,AU0000XCLWV6,161.21,2467.587772798358,-34.4902041221224,397799.8248528233
Government Bond,DK0009923807,SEC-KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.61,98546.2394753359,157.28053834665025,10308922.111514889
Government Bond,US912810QF84,SEC-TSY INFL IX N/B 2.125% 02/15/2040,US912810QF84,195.76,4970.561883767647,167.71998685100277,973037.1943663545
Government Bond,BE0000331406,SEC-BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BE0000331406,163.87,13513.698846836647,48.067018256035695,2214489.8300311216
Government Bond,JP1400131L54,SEC-JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,JP1400131L54,92.7,1230580.396726117,15960.770341764277,114074802.77651104
CASH,USDCURR,SEC-CASH,,,,,26278591.94237232
