FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,LEN,Lennar,,124.93,116585.37556578318,316522.85024335625,14565010.969433293
Equities,ATVI,Activision Blizzard,,83.4,296870.4684757444,-281309.52492732235,24758997.070877086
Equities,AZO,AutoZone,,2493.36,102224.04799906717,1711644.9631204018,254881352.31895414
Equities,VRSK,Verisk,,226.03,214710.72556109697,123574.16843731517,48531065.298574746
Equities,CSGP,CoStar Group,,89.0,336145.6613743438,-224006.26967954065,29916963.862316597
Equities,JKHY,Jack Henry & Associates,,167.33,81877.80718800334,-34990.27719296319,13700613.4767686
Equities,CI,Cigna,,280.6,52196.401470863464,41036.68721470404,14646310.25272429
Equities,CMA,Comerica,,42.36,84126.40768135365,24674.449474895777,3563594.6293821405
Equities,TTWO,Take-Two Interactive,,147.16,341466.44324547425,-84703.30084472257,50250201.78800399
Equities,NEM,Newmont,,42.66,81831.05949039783,10160.696631116441,3490912.997860371
Equities,EXC,Exelon,,40.38,23936.753895369216,4787.83395941085,966566.122295009
Equities,WEC,WEC Energy Group,,87.45,49559.80716689585,-2955.1309411401235,4334005.136745042
Equities,LNT,Alliant Energy,,52.04,293183.8025043745,3614.339914674074,15257285.082327647
Equities,BSX,Boston Scientific,,54.09,3538.3296079085335,2227.419075326743,191388.2484917726
Equities,HPQ,HP Inc.,,30.71,160371.41929560364,30901.31527300044,4925006.286567988
Equities,UDR,"UDR, Inc.",,42.54,45007.04044143931,3994.542442357215,1914599.5003788283
Equities,OXY,Occidental Petroleum,,58.8,149380.27457951746,-7201.5734124422415,8783560.145275626
Equities,ILMN,Illumina,,187.49,331177.1179688919,335009.8493561364,62092397.84798755
Equities,MHK,Mohawk Industries,,103.16,1240.8071054361758,-2155.902345695362,128001.6609967959
Equities,TROW,T. Rowe Price,,112.02,3562.971805095934,1037.961960206076,399124.1016068465
Equities,AMD,AMD,,113.91,255081.5298738616,53154.72927177604,29056337.067931574
Equities,ULTA,Ulta Beauty,,470.6,351804.56973609433,2293533.7038362664,165559230.517806
Equities,XOM,ExxonMobil,,106.38,346862.601249178,455018.9441538928,36899243.52088755
Equities,ABC,AmerisourceBergen,,191.93,167753.5692794939,-567076.2072709163,32196942.551813267
Equities,NI,NiSource,,27.11,333660.1817207754,-4589.7300212376485,9045527.52645022
Equities,T,AT&T,,15.67,347053.94066263316,-20797.531245829447,5438335.250183461
Equities,CEG,Constellation Energy,,91.31,142277.16124024917,2653.4754169926687,12991327.592847152
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.24,5700.426351372095,284.93552806798243,691119.6908403528
Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.32,5225.50724538674,433.3890194109131,733243.1766726673
Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.2,3465.2423893352334,-173.5562239131841,724928.7078489307
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.65,97405.44446462877,1319.944720648985,10193479.763223402
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.05,6224.047133843874,638.3266944244456,1002382.790905556
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,US912810FQ68,231.72,1491.119653587296,-158.83996309875127,345522.24612924823
Government Bond,GB00B3MYD345,UNITED KINGDOM I/L GILT 0.625% 11/22/2042 REGS,GB00B3MYD345,272.39,4302.205112771079,577.0949202900779,1171877.6506677142
Government Bond,MX0MG00000H9,MEX BONOS DESARR FIX RT 8.5 % 05/31/2029 ,MX0MG00000H9,105.85,3639490.2955445056,-19417.253286762614,385240047.7833859
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.22,5106.493854668024,14.513139644590217,915185.8286336033
Government Bond,JP1103571L10,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2029 ,JP1103571L10,101.0,6216133.521667282,3104.110541515868,627829485.6883955
Government Bond,GB00BL68HJ26,UNITED KINGDOM GILT 0.125% 01/30/2026 REGS,GB00BL68HJ26,97.13,22676.2108072589,1734.7556705327659,2202540.355709057
Government Bond,CA135087YK42,CANADIAN GOVERNMENT RRB 2.0% 12/01/2041,CA135087YK42,186.61,2444.852239923531,126.76434126644017,456233.8764921302
Government Bond,ES00000128E2,BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,ES00000128E2,150.43,2365.919390613162,66.73591241795602,355905.25392993796
Government Bond,CND100045210,CHINA GOVERNMENT BOND 3.0% 03/11/2026,CND100045210,101.84,34736.37728379992,2.7278984811044866,3537552.662582184
Government Bond,CA135087VS05,CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.62,1686.6810414888887,-4.944164274287874,348502.03679243417
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,135.89,6622.106150542305,449.51852898731613,899878.0047971937
Government Bond,BE0000304130,BELGIUM KINGDOM 5% 3/28/2035 144A,BE0000304130,160.29,4437.017973017007,267.85159372822216,711209.610894896
Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.2,4343.884766165245,-120.1766390639567,565573.7965547149
Government Bond,CA135087WV25,CANADIAN GOVERNMENT RRB 4.0% 12/01/2031,CA135087WV25,230.09,1688.3301259660986,105.02955010428666,388467.87868353963
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,ES0000012B39,108.14,30285.315840206604,1704.3844986089834,3275054.054959942
CASH,USDCURR,CASH,,,,,163238116.6350903
