FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.31,3330.538862586959,0.0,697115.0893280765
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.45,28914.45877525224,202.6023349125056,3020115.2190750963
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.91,4713.932460459284,73.56920706339211,565247.6413336727
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,196.1,7939.632347866464,17.994722731933056,1556961.9034166136
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,224.78,5845.686438558834,-45.569507961955715,1313993.3976592547
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.54,5981.7043896618425,-125.50686169917968,1402948.9475512884
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,135.99,7372.159370752496,0.0,1002539.9528286321
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.77,4116.137568143253,-15.899243825444406,904603.5533508427
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.44,1359.7577785396168,-41.461247504925545,524105.0381603099
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.6,7411.6817299050745,-191.87546439517246,1197727.76755266
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,138.84,6175.0594949878005,-15.366250000095018,857345.2602841062
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.39,2321.54129743691,19.384869833602668,349136.5957215369
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,151.97,3790.312888494253,-29.488275218351326,576013.8496644716
CASH,USDCURR,FIN-CASH,,,,,123941380.9088313
