FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,LDOS,Leidos,,93.59,103735.60349702975,-7152.918133250512,9708615.131287014
Equities,PTC,PTC,,114.89,113290.1985559667,65272.14502715504,13015910.912095014
Equities,JNJ,Johnson & Johnson,,156.83,9554.59505893695,-812.1990833770941,1498447.143093082
Equities,PEG,Public Service Enterprise Group,,62.09,152191.04986735285,1068.4435009715182,9449542.286263939
Equities,RTX,RTX Corporation,,87.59,137176.68620330907,-19346.719932604574,12015305.944547841
Equities,TTWO,Take-Two Interactive,,122.56,153555.99201862956,2555.3979143764764,18819822.38180324
Equities,AJG,Arthur J. Gallagher & Co.,,179.57,172665.18213650346,90822.99645227139,31005486.756251924
Equities,BG,Bunge Limited,,96.67,190409.43010310063,-7919.715978145937,18406879.608066738
Equities,PH,Parker Hannifin,,260.62,166522.94245575828,152041.64732285307,43399209.26281972
Equities,KLAC,KLA Corporation,,339.74,68247.10756383535,3256.784410662599,23186272.323737424
Equities,DOW,Dow Inc.,,48.98,147413.75233788436,3728.756663325169,7220325.589509576
Equities,CPRT,Copart,,29.91,176760.00859033357,16760.464541307352,5286891.856936878
Equities,CCL,Carnival,,9.46,3412.355378191768,-221.28472057716186,32280.88187769413
Equities,AEP,American Electric Power,,96.47,21839.074420427314,8819.531390244569,2106815.509338623
Equities,HCA,HCA Healthcare,,195.99,21156.60334478896,-24766.89494983479,4146482.6895451886
Equities,QRVO,Qorvo,,89.78,182219.7771954404,102906.85632329022,16359691.59660664
Equities,MCK,McKesson,,365.41,182902.24827107874,97114.67080263355,66834310.54073489
Equities,CRL,Charles River Laboratories,,205.25,107830.42995085986,42348.07483203453,22132195.747413985
Equities,IQV,IQVIA,,212.66,106465.48779958316,80186.64754966927,22640950.635459356
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,NL0011819040,104.59,31516.98401054811,156.0993382280656,3296361.357663227
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,180.04,4170.892265448576,93.89208032166376,750927.4434713615
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,GB00B73ZYW09,271.52,5041.260320272604,-93.51022851413079,1368803.0021604174
Government Bond,GB00B7RN0G65,UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,GB00B7RN0G65,225.11,4755.955030474811,179.61627042309414,1070613.0369101847
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.48,1862.353951989414,-7.280459908086957,235550.5278476211
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,213.09,1276.5197769232548,6.213826165618031,272013.5992645764
Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.86,11410.13681172099,11.653794992624873,1436079.8191232036
Government Bond,US912810QV35,TSY INFL IX N/B 0.75% 02/15/2042,US912810QV35,154.77,8867.976368015065,-164.9089414954367,1372496.7024776917
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,GB00BMBL1F74,88.07,6488.119303898877,106.25694888104212,571408.6670943741
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.47,13162.27175229629,-92.9160856138541,1638307.9650083191
Government Bond,ES0000012C12,SPAIN I/L BOND 0.7 % 11/30/2033 144A ,ES0000012C12,131.02,5282.219619664218,-13.326080763535666,692076.414568406
Government Bond,GB00B4PTCY75,UNITED KINGDOM I/L GILT 0.375% 03/22/2062 REGS,GB00B4PTCY75,350.21,4921.36880661858,113.61614365762989,1723512.5697658926
Government Bond,GB00B54QLM75,UNITED KINGDOM GILT 4% 01/22/2060 REGS,GB00B54QLM75,194.82,8546.466512382915,-42.110257949041724,1665022.6059424393
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,IT0004243512,135.03,5517.686884950568,10.19535110853055,745053.2600748752
Government Bond,GB00BLH38265,UNITED KINGDOM I/L GILT 0.125% 03/22/2039 REGS,GB00BLH38265,166.92,892.2508410780864,16.224957398038406,148934.51039275416
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.66,6068.4386646444755,88.35496848914579,738286.2479406468
Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,156.0,5664.032141786316,15.320887233375768,883589.0141186654
Government Bond,US91282CCA71,TSY INFL IX N/B 0.125% 04/15/2026 ,US91282CCA71,114.15,10267.050908622963,-83.0871302434017,1171983.8612193114
Government Bond,JP1201401C92,JAPAN (20 YEAR ISSUE) 1.7 % 09/20/2032 ,JP1201401C92,116.72,5858614.6717834445,-17625.55732092501,683817504.4905636
CASH,USDCURR,CASH,,,,,88283106.4332174
