FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,MA,FIN-Mastercard,,346.12,49500.57216604441,24094.554418200547,17133138.03811129
Equities,EPAM,FIN-EPAM Systems,,327.74,26339.608731935987,-76520.77253128006,8632543.3658047
Equities,LEN,FIN-Lennar,,89.58,185733.52929935287,-83132.4603097591,16638009.55463603
Equities,ADSK,FIN-Autodesk,,186.87,83464.0145219677,-1921.388162514088,15596920.393720105
Equities,HII,FIN-Huntington Ingalls Industries,,226.69,82123.7451316529,-14679.314516977012,18616631.783894397
Equities,XYL,FIN-Xylem Inc.,,109.86,89448.38497345574,-7488.173819220697,9826799.573183848
Equities,MPWR,FIN-Monolithic Power Systems,,352.22,53465.46705575366,56671.32678250003,18831606.806377556
Equities,JBHT,FIN-J.B. Hunt,,173.22,123546.25011464935,-28263.363725087034,21400681.44485956
Equities,MPC,FIN-Marathon Petroleum,,114.35,23705.25201250355,-1972.0894682718815,2710695.567629781
Equities,MAR,FIN-Marriott International,,147.71,211001.63174354826,-201022.1913734337,31167051.024839517
Equities,LLY,FIN-Eli Lilly and Company,,362.94,167108.3040185372,112142.57147080937,60650287.860487886
Equities,TXN,FIN-Texas Instruments,,161.66,130548.02786790418,236328.6163157715,21104394.18512539
Equities,ITW,FIN-Illinois Tool Works,,217.94,167068.3895227882,-45019.67521042305,36410884.81259646
Equities,BBY,FIN-Best Buy,,78.32,79921.35562034679,-1933.3130304594251,6259440.57218556
Equities,BEN,FIN-Franklin Templeton,,25.79,143050.91378940528,1497.6347638441875,3689283.066628762
Equities,IQV,FIN-IQVIA,,204.89,137038.256825434,94691.24470484785,28077768.440963168
Equities,UAL,FIN-United Airlines Holdings,,37.7,210967.73740934816,162495.38821886652,7953483.7003324265
Equities,MO,FIN-Altria,,43.84,88080.73621828835,-360.6530341615607,3861459.475809762
Equities,ZTS,FIN-Zoetis,,145.57,196698.63505095488,-57181.5066099836,28633420.3043675
Equities,INVH,FIN-Invitation Homes,,28.96,179465.13917150226,89132.8955211057,5197310.4304067055
Equities,ON,FIN-ON Semiconductor,,62.37,250154.61829056984,588431.7180840303,15602143.54278284
Equities,HD,FIN-Home Depot (The),,311.35,18357.039454006434,7411.577572006518,5715464.234004904
Equities,PRU,FIN-Prudential Financial,,95.45,151737.75950059155,304809.27342215006,14483369.144331465
Equities,APTV,FIN-Aptiv,,93.13,133232.27770702282,-249050.09182907248,12407922.022855034
Equities,VICI,FIN-Vici Properties,,31.61,171601.98350895397,34759.52212940264,5424338.698718035
Equities,ESS,FIN-Essex Property Trust,,207.42,147207.13436121703,-177585.95811420382,30533703.809203636
Equities,TAP,FIN-Molson Coors Beverage Company,,50.78,42394.472435263866,-27527.88966013224,2152791.310262699
Equities,CPB,FIN-Campbell Soup Company,,55.55,105029.71761357985,29103.55973720474,5834400.813434361
Equities,FANG,FIN-Diamondback Energy,,132.4,44123.248415399794,82744.53099570259,5841918.090198933
Equities,K,FIN-Kellogg's,,69.99,172495.93626498472,11148.118662688881,12072990.57918628
Equities,DLTR,FIN-Dollar Tree,,141.44,43459.463753657,-105228.54788062745,6146906.553317246
Equities,CVX,FIN-Chevron Corporation,,174.51,54724.505499141305,18744.30902433129,9549973.454655148
Equities,DFS,FIN-Discover Financial,,95.86,87907.55348879898,159064.87338138712,8426818.07743627
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,BK5MSX9,114.41,3197.0006638642676,-154.76213930834314,365768.84595271084
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.05,7232319.166716113,121924.29673952228,709128894.2965149
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.4,7773.716671844168,-279.4255437740378,951502.9206337262
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.98,12741.651543060747,-106.44956779360938,1617934.9129378537
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.83,13754.418045667117,-137.00850809424009,1730718.4226862933
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.7,20592.02997058889,-243.1353171955176,2485458.0174500793
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.53,3414.770316586711,-48.501014641792906,715496.8244344136
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.36,30094.58040488866,-19.668693827271582,3140670.4110541805
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.91,4916.682243704844,349.1158172456808,589559.3678426478
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,196.43,7614.237579511281,-293.0121082755014,1495664.687743401
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,225.21,5892.926636446075,882.7579905197097,1327146.0077940205
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.87,5752.595165711018,-70.59760970576643,1351112.026570547
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,136.11,7663.675095020745,403.26341857106905,1043102.8171832737
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,220.2,4318.032727831456,99.37027390903609,950830.8066684866
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.81,1350.6659861167363,-31.981716875780705,521100.4441036981
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.57,7369.018218557863,54.06496696585371,1190612.273572394
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,139.16,6147.741717209853,-90.83161111168559,855519.7373669231
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.7,2255.1452163302147,-170.85383178488001,339850.3841009633
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,152.25,3828.128163709504,122.23119261494445,582832.512924772
CASH,USDCURR,FIN-CASH,,,,,139612787.7756672
