FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Government Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.38,13102.342032153621,-392.56044220854324,1996534.8788595689
Government Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.54,2513.7418233556223,1.3798108119497623,308033.92303399794
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,124.24,5904.335240648624,-7.61430816798658,733554.610298185
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,209.87,2075.6983282832794,-1.3137331191665083,435626.80815681187
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,101.48,42795.57929328334,258.8696888498851,4342895.386682394
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,97.87,4983105.46845387,-3302.6130570828304,487696532.1975803
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.88,6047.805547241522,109.01123142961241,761297.7622867627
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.85,7100.141715528882,-1.3272598641779791,957454.1103390696
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,106.83,3960.7738794885795,7.0604093117746025,423129.4735457649
Government Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,325.62,3605.0440033673644,47.655743042641454,1173874.4283764812
Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,2210799,206.66,1533.8394412765258,0.2088224330098012,316983.2589342068
Government Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,7040582,153.62,14431.648066441749,-166.192891951957,2216989.7759667817
Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A ,B1N0ZF3,157.48,2652.6823700253353,-22.42154549025316,417744.4196315898
Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,BDSTKV0,155.6,2030.450269331577,-32.755301823775575,315938.06190799334
CASH,USDCURR,X_CASH,,,,,97460769.90899128
