FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,UAL,FIN-United Airlines Holdings,,51.96,211243.26288516913,-61675.31804914688,10976199.939513387
Equities,MO,FIN-Altria,,44.53,85335.78995588199,6103.825300852428,3800002.726735425
Equities,ZTS,FIN-Zoetis,,166.28,201827.64775469835,-40080.1409063343,33559901.26865124
Equities,INVH,FIN-Invitation Homes,,30.79,175968.49739514568,19502.519507628873,5418070.034796535
Equities,ON,FIN-ON Semiconductor,,77.41,246307.9824647119,32222.972418148605,19066700.922593348
Equities,HD,FIN-Home Depot (The),,292.3,18181.052813658673,62270.96767703005,5314321.7374324305
Equities,PRU,FIN-Prudential Financial,,97.15,149615.03404485053,97235.67010689448,14535100.55745723
Equities,APTV,FIN-Aptiv,,116.28,138493.40409297674,-74207.5790602875,16104013.027931334
Equities,VICI,FIN-Vici Properties,,32.71,174723.89084588215,-5079.103090464022,5715218.469568806
Equities,ESS,FIN-Essex Property Trust,,223.22,145415.9301304985,78298.01493528293,32459743.923729878
Equities,TAP,FIN-Molson Coors Beverage Company,,52.43,42132.884045768515,1196.4452568721997,2209027.1105196434
Equities,CPB,FIN-Campbell Soup Company,,51.75,111165.99405921999,-14254.959102151606,5752840.192564635
Equities,FANG,FIN-Diamondback Energy,,136.08,43021.80625584746,-14434.792873133087,5854407.395295723
Equities,K,FIN-Kellogg's,,65.35,170496.5828870133,26066.56966530278,11141951.691666318
Equities,DLTR,FIN-Dollar Tree,,145.28,43953.77674439949,10692.301718673138,6385604.685426358
Equities,CVX,FIN-Chevron Corporation,,157.7,52794.755084831304,-43151.363431098944,8325732.8768778965
Equities,DFS,FIN-Discover Financial,,110.36,85153.94808991817,-13923.891450944222,9397589.711203368
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,BK5MSX9,114.25,3313.2493785756897,-6.343766426074586,378538.74150227255
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.12,7624258.458518033,-44390.09403364918,748092239.9497894
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.57,7878.819893923384,-40.786324985962835,965706.9543981892
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,126.79,12817.87150058286,41.85638345282182,1625177.9275589008
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.64,13375.326835301215,51.506957930151245,1680476.0635872446
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,120.53,20386.445319293278,31.362148335373274,2457178.254334419
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.26,3451.79139919144,27.816758397496226,722321.8681948007
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.36,30011.764851931715,2.0703888239247723,3132027.779947594
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,119.85,4717.311623513377,50.711582690354234,565369.7980780782
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,196.32,7712.2480519074215,67.27438825270721,1514068.537550465
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,225.0,5842.805938687662,-126.94362932259766,1314631.336204724
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.48,5747.2670442237895,109.1968898132442,1347619.176529594
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,135.97,7713.77936012935,-119.56699628186549,1048842.5795967877
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.99,4234.750974460072,-31.167565276865254,931602.8668714713
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.79,1348.9278493300092,-4.445619089127323,520402.8749930243
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.39,7209.397839896747,-0.18389444546193418,1163524.717380936
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,138.94,6144.016565694679,6.953616161658606,853649.6616376187
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.4,2312.71944050665,24.515476100937864,347833.00385220017
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,151.98,3893.063484786197,-0.5920573392296135,591667.7884178062
CASH,USDCURR,FIN-CASH,,,,,101596374.942607
