FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,BA,Boeing,,178.88,77185.09378644051,443869.5464209642,13806869.576518478
Equities,ODFL,Old Dominion,,301.56,129417.7918699671,-162057.94343631543,39027229.31630728
Equities,LNC,Lincoln Financial,,36.91,15257.333639903103,-6610.9402165344745,563148.1846488235
Equities,PCAR,Paccar,,68.0,120742.54653467465,364.48079360060797,8210493.164357876
Equities,LMT,Lockheed Martin,,478.93,54044.87683558613,-16331.20671964916,25883712.862867266
Equities,XEL,Xcel Energy,,68.62,43899.98723667129,5973.247390489632,3012417.124180384
Equities,AAP,Advance Auto Parts,,147.04,15593.720703924648,82085.9188893462,2292900.69230508
Equities,VRSK,Verisk,,182.77,7956.406506961822,519.3344146297804,1454192.4172774123
Equities,WTW,Willis Towers Watson,,243.55,124030.7628717488,446904.57493605645,30207692.297414422
Equities,CRM,Salesforce,,160.25,43841.13589359929,18850.068792828562,7025542.026949286
Equities,DOV,Dover Corporation,,140.95,173735.55806992247,330229.78733374854,24488026.90995557
Equities,FSLR,First Solar,,172.53,155341.72652752217,995401.7808406636,26801108.0777934
Equities,MTB,M&T Bank,,166.81,3375.673695093393,-2451.8223607854693,563096.1290785288
Equities,COST,Costco,,536.18,55608.45374427887,102525.33459401778,29816140.728607442
Equities,PARA,Paramount Global,,19.54,95898.34550147528,-13341.951926754507,1873853.671098827
Equities,HCA,HCA Healthcare,,238.58,94935.9047349692,-470714.82836194715,22649808.15166895
Equities,FICO,Fair Isaac,,619.72,212018.27477259655,-3841736.3001958095,131391965.24207354
Equities,TPR,"Tapestry, Inc.",,36.94,70558.66206037867,-44243.75120999124,2606436.976510388
Equities,EIX,Edison International,,64.52,42651.076492398315,3215.447225125229,2751847.455289539
Equities,MSFT,Microsoft,,253.41,117168.92577339898,-219123.71380912195,29691777.480237033
Equities,MSCI,MSCI,,503.85,129981.5516717069,-1285355.6884466005,65491204.80978952
Equities,EG,Everest Re,,334.81,52332.12242774155,2199.3025589240265,17521317.91003215
Equities,EXR,Extra Space Storage,,154.75,184567.72971850118,227904.64566496428,28561856.17393806
Equities,TJX,TJX Companies,,79.11,86422.78747293078,35024.29488260094,6836906.716983554
Equities,J,Jacobs Solutions,,125.72,97319.13823240837,-176395.7330372841,12234962.05857838
Equities,WEC,WEC Energy Group,,96.63,124780.42078781629,-195102.65290517017,12057532.060726687
Equities,NI,NiSource,,27.19,77876.80198168365,18979.04175706756,2117470.2458819784
Equities,IR,Ingersoll Rand,,53.92,148233.09083030082,8247.114109292846,7992728.257569821
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,107.56,13475.796035061308,-1281.6141683695187,1449456.6215311943
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.65,7528.736016334604,-131.05463836014036,923399.4724034392
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.71,3256.611581335779,-177.0191357489515,389848.9724017061
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,166.22,5134.420799699371,-110.07836405719851,853443.4253260294
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,218.65,5054.546586153453,105.30099254798898,1105176.6110624524
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.97,14686.991858532983,1051.8535283299868,1776685.4051267349
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,183.81,5353.79703831147,1042.243554358008,984081.4336120313
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,165.16,4523.591215662574,-145.11291067089508,747116.3251788307
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.53,1233929.1635050443,-18594.386180279624,114175465.49912176
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,135.08,5285.632531847578,-46.314751736244084,713983.2424019709
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.77,7188906.198915785,82134.48320094509,825070764.4495647
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,88.45,5513.375575365201,78.58807947168832,487658.06964105205
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,319.54,4624.022541394871,1439.751393372812,1477560.1628773173
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,147.4,10531.909138304516,-1003.3256741401792,1552403.4069860857
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,367.96,3755.071736618692,-266.56713413369,1381716.1962062137
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.45,1967.8711871897012,67.12537740783384,457431.657462246
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,114.24,1538.2295539843253,-34.01178185746289,175727.34424716933
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.52,27250.277959848587,-711.0058661669661,2957200.1642027684
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.98,48650.509495897495,-3627.4293355130594,4766776.920408037
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.36,2919.5182927167693,-9.472214905259053,363071.2948822574
CASH,USDCURR,CASH,,,,,119707744.5217647
