FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,SEDG,SolarEdge,,285.63,166728.22723354315,-74811.85395531959,47622583.54471693
Equities,EXR,Extra Space Storage,,149.35,180993.56235192102,-80001.59143737738,27031388.537259404
Equities,BR,Broadridge Financial Solutions,,144.74,106463.50008731602,1319.1631978190346,15409527.002638122
Equities,ODFL,Old Dominion,,319.98,103456.54053653257,-389015.8975534069,33104023.840879694
Equities,XYL,Xylem Inc.,,103.49,59713.845067424474,8890.911834831026,6179785.826027758
Equities,PEP,PepsiCo,,189.57,29602.89648128849,-28723.25742998834,5611821.085957859
Equities,CSCO,Cisco,,46.89,137847.4272343313,170403.482067592,6463665.863017795
Equities,FOXA,Fox Corporation (Class A),,33.26,167120.9759848611,-27032.70772155596,5558443.66125648
Equities,BBY,Best Buy,,73.63,125578.32757692298,13854.758126669545,9246332.259488838
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.47,27310.802923855743,671.4534420506203,2853159.5814552093
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.76,7454.275371695904,-439.6063735563896,915086.8446293892
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.58,3596.9851582310253,4.29760274929197,448112.41101242113
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.05,1804.6509865639343,120.24896365526935,418769.261432161
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,311.56,3594.8922928361867,250.69353251458224,1120024.6427560423
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.61,2395.438720512028,120.38393569872534,387126.8516219489
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,212.97,1545.7550133487673,-13.901218106360027,329199.445192887
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.95,4497.589426845357,-126.01748940289667,989244.7944346361
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.74,7558.623858198171,144.0771455295726,1774311.3644734386
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,163.99,11177.775833870439,-344.5066282097313,1833043.4589964133
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.82,20715.567520217915,42.38479288023882,2502854.8677927284
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.68,2560.512111767233,30.70653444525593,314123.62587160413
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,154.71,6658.704195566384,-14.907064074255834,1030168.1260960754
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.32,12413.15768399941,-358.19061973729504,1369419.5556988148
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.16,6033037.6465104865,-34478.76537218647,592202975.3814694
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,179.5,3938.88665237971,-59.523775726065445,707030.1541021579
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.54,33344.634437192406,227.69944155818618,3919328.3317475957
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.44,4652.168966701181,71.22836397827461,616133.2579499043
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,149.74,4950.639719144192,54.64991897756538,741308.7915446514
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.4,27623.116751873065,-280.48858351861145,3021968.9726549136
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.82,5184109.6193255605,10724.656346642863,522661931.820403
CASH,USDCURR,CASH,,,,,211587155.47898057
