FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,CAG,Conagra Brands,,31.43,136299.7460818775,10662.005102660087,4283901.01935341
Equities,CPB,Campbell Soup Company,,45.77,148236.01675448642,8661.254560692212,6784762.486852844
Equities,ENPH,Enphase,,277.47,92182.34108693502,18111.57227209836,25577834.18139186
Equities,DRI,Darden Restaurants,,122.18,170161.79864313127,62691.23505737127,20790368.55821778
Equities,IEX,IDEX Corporation,,197.54,309939.1065265656,48434.60834872131,61225371.10325777
Equities,ARE,Alexandria Real Estate Equities,,136.12,194397.4453340479,16872.688902309023,26461380.2588706
Equities,WAT,Waters Corporation,,269.53,140143.68349808038,436540.23708989756,37772927.0132376
Equities,LYB,LyondellBasell,,71.4,56414.03820703625,57019.64981906024,4027962.3279823884
Equities,TFC,Truist,,41.09,148342.88070428098,-6265.117953739417,6095408.968138906
Equities,SLB,Schlumberger,,35.42,177543.9560752364,-18292.407595630262,6288606.924184874
Equities,DAL,Delta Air Lines,,28.0,32584.95979105366,-1765.945231550504,912378.8741495025
Equities,HOLX,Hologic,,64.52,290287.42746686545,66919.91434059857,18729344.82016216
Equities,SEDG,SolarEdge,,231.46,164711.42072596954,-437712.01665074297,38124105.44123291
Equities,EXR,Extra Space Storage,,166.33,180236.65332943745,-515848.2677790774,29978762.548285335
Equities,BR,Broadridge Financial Solutions,,142.18,101852.63185669425,-196842.72036924827,14481407.19738479
Equities,ODFL,Old Dominion,,247.91,108319.74693883109,314667.3879616513,26853548.463605613
Equities,XYL,Xylem Inc.,,86.57,60794.93268587904,31889.42633223295,5263017.322616548
Equities,PEP,PepsiCo,,160.04,29697.41780312059,6148.907364308461,4752774.745211419
Equities,CSCO,Cisco,,38.73,136534.46699825738,58471.61230927701,5287979.906842508
Equities,FOXA,Fox Corporation (Class A),,30.46,166914.63256354016,-87665.00254820648,5084219.707885433
Equities,BBY,Best Buy,,61.18,124996.00871920743,-50004.73304048389,7647255.813441111
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.29,28118.335361444682,264.0547244019067,2932461.194845066
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.3,7557.755644580131,307.6690256289995,924313.51533215
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.38,3683.659499393219,249.18873084130567,458173.56853452855
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.9,1827.0143609022582,-12.703129849556767,423684.63029323367
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,311.11,3601.880522175647,-239.82499688396024,1120581.0492540656
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.05,2396.1587201274506,-17.27999077014967,385901.3618765259
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,212.66,1540.9198070509024,64.32335378128867,327692.00616744487
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.54,4414.37450584871,-33.46302142205582,969131.7790140258
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.46,7663.407236765132,482.9765299233063,1796762.460731953
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,163.67,11255.344629257856,39.7961645900687,1842162.255470633
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.68,21624.72132749909,605.2548423297869,2609671.3698025905
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.42,2622.699294971496,112.14336025133883,321070.8476904105
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,154.8,6436.876734505849,0.0,996428.5185015055
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.17,12416.86310420359,91.64739305002624,1367965.8081901097
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,97.96,5948855.725861503,-16119.942251934117,582749906.9053928
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,179.07,3972.219966786308,19.246020818094365,711305.4294524242
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.15,33358.31007932803,-2866.243646100706,3907926.025793279
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.17,4694.693363106127,-101.30256210245324,620497.6218017368
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,149.28,4929.695454295393,247.53198595720306,735904.9374172162
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.12,27150.070529669134,-1994.7246140404332,2962615.696197496
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.84,5248247.270026069,-1340.5820433303757,529233254.70942885
CASH,USDCURR,CASH,,,,,191343024.50548768
