FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE
Equities,SYK,Stryker Corporation,,305.09,82800.80325182325,691744.1513785884,25261697.064098753
Equities,VLO,Valero Energy,,116.37,36474.80313170693,18226.911985421037,4244572.840436736
Equities,NOC,Northrop Grumman,,453.83,153977.55440205138,-28689.295945619277,69879633.51428297
Equities,DHI,D.R. Horton,,121.44,29102.682325553873,-8698.230353225928,3534229.7416152623
Equities,ANSS,Ansys,,330.27,40507.388223438844,-2420.779502975424,13378375.108555146
Equities,TJX,TJX Companies,,84.46,122860.21746121308,-39331.08107746842,10376773.966774056
Equities,EMR,Emerson Electric,,89.9,9752.375176656944,-17572.046864792006,876738.5283814593
Equities,MLM,Martin Marietta Materials,,461.69,169295.48120053907,-1782639.6156882914,78162030.71547689
Equities,DHR,Danaher Corporation,,240.0,169419.0767123372,-165184.4255845314,40660578.41096093
Equities,EA,Electronic Arts,,129.7,30395.077801490224,484.96394634861315,3942241.590853282
Equities,SBUX,Starbucks,,98.53,101500.51072431414,14795.11983099488,10000845.321666673
Equities,MRNA,Moderna,,121.5,6989.868756688018,11231.085256242564,849269.0539375942
Equities,TROW,T. Rowe Price,,112.02,6619.96943369203,12222.44274071486,741568.9759621812
Equities,AMP,Ameriprise Financial,,330.89,20725.008636555267,13490.296556771165,6857698.107749772
Equities,ATVI,Activision Blizzard,,83.4,86428.6829957016,-3237.717854646694,7208152.1618415145
Equities,JPM,JPMorgan Chase,,144.45,162687.45501067073,-99520.38914545704,23500202.876291387
Equities,WY,Weyerhaeuser,,33.51,78295.81168153447,65834.98179409935,2623692.6494482197
Equities,GWW,W. W. Grainger,,786.53,7398.327695457572,211612.44148103244,5819006.682308244
Equities,LDOS,Leidos,,88.48,101225.20189240163,182497.8978081848,8956405.863439696
Equities,PTC,PTC,,142.3,112610.4573646309,-24612.29563628389,16024468.082986979
Equities,JNJ,Johnson & Johnson,,164.33,9417.008890088258,21740.621143055796,1547497.0709082037
Equities,PEG,Public Service Enterprise Group,,62.61,155037.02249987234,15006.037516920911,9706867.978717007
Equities,RTX,RTX Corporation,,97.28,133939.316408911,16254.065548229899,13029616.700258862
Equities,TTWO,Take-Two Interactive,,147.16,150408.09418224767,263542.0068618925,22134055.13985957
Equities,AJG,Arthur J. Gallagher & Co.,,219.57,176740.08043492495,-384417.44487915764,38806819.46109647
Equities,BG,Bunge Limited,,93.79,186886.8556461933,12462.29720024796,17528118.19105647
Equities,PH,Parker Hannifin,,388.59,161527.25418208554,2020672.6452293887,62767875.70261662
Equities,KLAC,KLA Corporation,,483.7,66418.08508112456,220238.19340602597,32126427.75373995
Equities,DOW,Dow Inc.,,53.26,148902.631236497,-65711.15424213564,7930554.139655829
Equities,CPRT,Copart,,45.6,175505.0125293422,24976.18921381412,8003028.571338004
Equities,CCL,Carnival,,18.83,3410.9904360404917,-3410.3079649648507,64228.949910642456
Equities,AEP,American Electric Power,,83.34,21400.109024576726,5655.0099304254045,1783485.0861082245
Equities,HCA,HCA Healthcare,,303.48,21789.185784798152,-189273.8494185693,6612582.101970543
Equities,QRVO,Qorvo,,102.03,184041.9749673948,70838.8494836128,18777802.705923293
Equities,MCK,McKesson,,427.31,184383.75648207447,-86715.78492779887,78789022.98235524
Equities,CRL,Charles River Laboratories,,210.25,106601.16304942007,-50934.781891588726,22412894.53114057
Equities,IQV,IQVIA,,224.77,104463.93662895099,204662.8658166512,23480359.036089316
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,NL0011819040,104.22,31532.74250255338,57.99125057940464,3286342.423616113
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.22,4159.630856331864,-107.35876691265729,745489.0420717967
Government Bond,GB00B73ZYW09,UNITED KINGDOM I/L GILT 0.25% 03/22/2052 REGS,GB00B73ZYW09,270.8,5138.052518421839,570.4438115404602,1391384.6219886339
Government Bond,GB00B7RN0G65,UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,GB00B7RN0G65,224.4,4851.549726587355,399.5002225598619,1088687.7586462025
Government Bond,US912828B253,TSY INFL IX N/B 0.625% 01/15/2024,US912828B253,126.0,1848.5725327446926,-15.978996908068197,232920.13912583125
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,GB00BNNGP882,212.52,1299.1141769747965,-24.202814970462768,276087.74489068374
Government Bond,US9128283R96,TSY INFL IX N/B 0.5% 01/15/2028 ,US9128283R96,125.4,11561.89163131688,-198.5363805239318,1449861.2105671368
Government Bond,US912810QV35,TSY INFL IX N/B 0.75% 02/15/2042,US912810QV35,154.56,8680.862066649946,-507.78032683249364,1341714.0410214157
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,GB00BMBL1F74,87.84,6598.417332065157,165.4470422494111,579604.9784486034
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,US912828WU04,124.0,13293.894469819254,793.0268730758507,1648442.9142575874
Government Bond,ES0000012C12,SPAIN I/L BOND 0.7 % 11/30/2033 144A ,ES0000012C12,130.42,5256.86496548983,226.712866075991,685600.3287991836
Government Bond,GB00B4PTCY75,UNITED KINGDOM I/L GILT 0.375% 03/22/2062 REGS,GB00B4PTCY75,349.19,4984.362327343297,209.50267009775575,1740489.4810850057
Government Bond,GB00B54QLM75,UNITED KINGDOM GILT 4% 01/22/2060 REGS,GB00B54QLM75,194.25,8330.240909619626,-262.547451260415,1618149.2966936124
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,IT0004243512,134.86,5588.313277077935,1.8208366720338276,753639.9285467303
Government Bond,GB00BLH38265,UNITED KINGDOM I/L GILT 0.125% 03/22/2039 REGS,GB00BLH38265,166.39,913.1295107593137,96.16233439720054,151935.61929524218
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.24,6230.465976990483,668.8329674237898,755381.6950503261
Government Bond,US912810SG40,TSY INFL IX N/B 1% 02/15/2049,US912810SG40,155.93,5645.9072389326,-111.01502997900485,880366.3157667604
Government Bond,US91282CCA71,TSY INFL IX N/B 0.125% 04/15/2026 ,US91282CCA71,113.73,9991.893944271867,-691.3832081866274,1136378.0982820396
Government Bond,JP1201401C92,JAPAN (20 YEAR ISSUE) 1.7 % 09/20/2032 ,JP1201401C92,116.67,6006837.622979566,1757.584401535123,700817745.473026
CASH,USDCURR,CASH,,,,,122637333.58563274
